排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
47,Intel Core Ultra 7 255HX,495,20,20,2.4GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-7-255hx
48,Intel Core Ultra 5 225,495,10,10,3.3GHz,2024.12,https://www.topcpu.net/cpu/intel-core-ultra-5-225
49,Intel Core Ultra 9 288V,495,8,8,3.3GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-9-288v
50,Intel Core i9 13980HX,494,24,32,2.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i9-13980hx
51,AMD Ryzen 9 7900X,490,12,24,4.7GHz,2022.09,https://www.topcpu.net/cpu/amd-ryzen-9-7900x
52,Intel Core i5 14600KF,489,14,20,3.5GHz,2023.10,https://www.topcpu.net/cpu/intel-core-i5-14600kf
53,Intel Core i5 14600K,489,14,20,3.5GHz,2023.10,https://www.topcpu.net/cpu/intel-core-i5-14600k
54,Intel Core i7 12700KF,488,12,20,3.6GHz,2021.10,https://www.topcpu.net/cpu/intel-core-i7-12700kf
55,Intel Core i7 12700K,488,12,20,3.6GHz,2021.10,https://www.topcpu.net/cpu/intel-core-i7-12700k
56,Intel Core i9 13900HX,486,24,32,2.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i9-13900hx
57,AMD Ryzen 9 7950X,482,16,32,4.5GHz,2022.08,https://www.topcpu.net/cpu/amd-ryzen-9-7950x
58,Intel Core i9 12900KS,482,16,24,3.4GHz,2022.04,https://www.topcpu.net/cpu/intel-core-i9-12900ks
59,AMD Ryzen 9 7945HX,478,16,32,2.5GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-9-7945hx
60,AMD Ryzen 5 7600X,477,6,12,4.7GHz,2022.09,https://www.topcpu.net/cpu/amd-ryzen-5-7600x
61,AMD Ryzen 9 7945HX3D,477,16,32,2.3GHz,2023.08,https://www.topcpu.net/cpu/amd-ryzen-9-7945hx3d
62,AMD Ryzen AI 9 HX 370,475,12,24,2.0GHz,2024.06,https://www.topcpu.net/cpu/amd-ryzen-ai-9-hx-370
63,Intel Core i7 13850HX,474,20,28,2.1GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-13850hx
64,Intel Core i5 13600KF,472,14,20,3.5GHz,2022.09,https://www.topcpu.net/cpu/intel-core-i5-13600kf
65,Intel Core i5 13600K,472,14,20,3.5GHz,2022.09,https://www.topcpu.net/cpu/intel-core-i5-13600k
66,AMD Ryzen 7 7700X,471,8,16,4.5GHz,2022.09,https://www.topcpu.net/cpu/amd-ryzen-7-7700x
67,Apple M2,470,8,8,3.5GHz,2022.06,https://www.topcpu.net/cpu/apple-m2
68,AMD Ryzen AI 7 350,467,8,16,2.0GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-7-350
69,AMD Ryzen AI 7 Pro 360,467,8,16,2.0GHz,2024.10,https://www.topcpu.net/cpu/amd-ryzen-ai-7-pro-360
70,AMD Ryzen AI 9 HX 375,462,12,24,2.0GHz,2024.07,https://www.topcpu.net/cpu/amd-ryzen-ai-9-hx-375
71,Intel Core i9 12900KF,461,16,24,3.2GHz,2021.10,https://www.topcpu.net/cpu/intel-core-i9-12900kf
72,Intel Core i9 12900K,461,16,24,"3,2GHz",2021.10,https://www.topcpu.net/cpu/intel-core-i9-12900k
73,AMD Ryzen AI Max 385,460,8,16,3.6GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-max-385
74,Intel Core Ultra 7 268V,460,8,8,2.2GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-7-268v
75,Intel Core Ultra 7 258V,459,8,8,2.2GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-7-258v
76,AMD Ryzen AI 9 365,457,10,20,2.0GHz,2024.06,https://www.topcpu.net/cpu/amd-ryzen-ai-9-365
77,Intel Core i5 1240P,457,12,16,1.7GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1240p
78,AMD Ryzen Z2 Extreme,455,8,16,2.0GHz,2025.06,https://www.topcpu.net/cpu/amd-ryzen-z2-extreme
79,AMD Ryzen 7 7800X3D,454,8,16,4.4GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7800x3d
80,AMD Ryzen Threadripper 7970X,453,32,64,4GHz,2023.10,https://www.topcpu.net/cpu/amd-ryzen-threadripper-7970x
81,Qualcomm Snapdragon X Plus (X1P-64-100),452,10,10,3.4GHz,2024.04,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-plus-x1p-64-100
82,AMD Ryzen 7 8700G,452,8,16,4.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-7-8700g
83,Intel Core Ultra 7 255H,451,16,16,2.0GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-7-255h
84,AMD Ryzen Threadripper PRO 5965WX,449,24,48,3.8GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-5965wx
85,AMD Ryzen 5 7500F,448,6,12,3.7GHz,2023.07,https://www.topcpu.net/cpu/amd-ryzen-5-7500f
86,AMD Ryzen Threadripper PRO 7995WX,447,96,192,2.5GHz,2023.10,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-7995wx
87,AMD EPYC 9655P,445,96,192,2.6GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9655p
88,AMD EPYC 9655,445,96,192,2.6GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9655
89,Intel Core i5 13500,444,14,20,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13500
90,AMD Ryzen 5 8500G,439,6,12,3.5GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-5-8500g
91,Apple M1 Max,438,10,10,3.2GHz,2021.10,https://www.topcpu.net/cpu/apple-m1-max
92,AMD EPYC 9355P,437,32,64,3.55GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9355p
93,AMD EPYC 9355,437,32,64,3.55GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9355
94,Intel Core i5 14400F,437,10,16,2.5GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i5-14400f
95,Intel Core i5 14400,437,10,16,2.5GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i5-14400
96,Intel Core i9 11900KF,436,8,16,3.5GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i9-11900kf
97,Intel Core i9 11900K,436,8,16,3.5GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i9-11900k
98,Intel Core i9 10850K,433,10,20,3.6GHz,2020.07,https://www.topcpu.net/cpu/intel-core-i9-10850k
99,AMD Ryzen 9 PRO 8945HS,433,8,16,4GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-9-pro-8945hs
100,AMD Ryzen 9 8945HS,433,8,16,4.0GHz,2023.12,https://www.topcpu.net/cpu/amd-ryzen-9-8945hs
101,AMD Ryzen 7 Pro 7840HS,429,8,16,3.8GHz,2023.06,https://www.topcpu.net/cpu/amd-ryzen-7-pro-7840hs
102,AMD Ryzen 7 7840HS,429,8,16,3.8GHz,2023.04,https://www.topcpu.net/cpu/amd-ryzen-7-7840hs
103,Intel Core i5 13400F,428,10,16,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13400f
104,Intel Core i5 13400,428,10,16,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13400
105,AMD Ryzen 9 5900XT,427,16,32,3.3GHz,2024.07,https://www.topcpu.net/cpu/amd-ryzen-9-5900xt
106,Intel Core i7 12700H,421,14,20,2.3GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i7-12700h
107,AMD Ryzen 7 250,421,8,16,3.3GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-7-250
108,Apple M1,419,8,8,2.1GHz,2020.11,https://www.topcpu.net/cpu/apple-m1
109,Intel Core i5 12400,415,6,12,2.5GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12400
110,Intel Core Ultra 7 165H,415,16,22,1.4GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-7-165h
111,Intel Core i5 12600K,414,10,16,3.7GHz,2021.10,https://www.topcpu.net/cpu/intel-core-i5-12600k
112,Intel Core i5 12600KF,414,10,16,3.7GHz,2021.10,https://www.topcpu.net/cpu/intel-core-i5-12600kf
113,Intel Core i7 14700HX,412,20,28,2.1GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i7-14700hx
114,AMD Ryzen Z1 Extreme,412,8,16,3.3GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-z1-extreme
115,Intel Core i5 13500HX,412,14,20,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13500hx
116,AMD Ryzen 5 7600X3D,409,6,12,4.1GHz,2024.09,https://www.topcpu.net/cpu/amd-ryzen-5-7600x3d
117,AMD Ryzen 7 8845HS,408,8,16,3.8GHz,2023.12,https://www.topcpu.net/cpu/amd-ryzen-7-8845hs
118,AMD Ryzen 7 PRO 8845HS,408,8,16,3.8GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-7-pro-8845hs
119,AMD Ryzen 9 5900X,406,12,24,3.7GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-9-5900x
120,Intel Core Ultra 7 155H,405,16,22,1.4GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-7-155h
121,Intel Core i7 11700KF,404,8,16,3.6GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i7-11700kf
122,Intel Core i7 11700K,404,8,16,3.6GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i7-11700k
123,Intel Core i7 1355U,402,10,12,1.7GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-1355u
124,AMD Ryzen 5 Pro 7640HS,401,6,12,4.3GHz,2023.06,https://www.topcpu.net/cpu/amd-ryzen-5-pro-7640hs
125,AMD Ryzen 5 7640HS,401,6,12,4.3GHz,2023.04,https://www.topcpu.net/cpu/amd-ryzen-5-7640hs
126,AMD Ryzen 7 8745HS,400,8,16,3.8GHz,2024.07,https://www.topcpu.net/cpu/amd-ryzen-7-8745hs
127,Intel Xeon W-3175X,396,28,56,3.1GHz,2019.01,https://www.topcpu.net/cpu/intel-xeon-w-3175x
128,AMD Ryzen 5 230,394,6,12,3.5GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-5-230
129,AMD Ryzen 9 5950X,392,16,32,3.4GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-9-5950x
130,Intel Core i9 12900HK,390,14,20,2.5GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i9-12900hk
131,AMD Ryzen 7 5800X,388,8,16,3.8GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-7-5800x
132,Intel Core Ultra 5 226V,388,8,8,2.1GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-5-226v
133,AMD Ryzen 5 5600X,383,6,12,3.7GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-5-5600x
134,AMD Ryzen 7 5800X3D,381,8,16,3.4GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-7-5800x3d
135,AMD Ryzen 5 Pro 7640U,375,6,12,3.5GHz,2023.06,https://www.topcpu.net/cpu/amd-ryzen-5-pro-7640u
136,AMD Ryzen 5 7640U,375,6,12,3.5GHz,2023.05,https://www.topcpu.net/cpu/amd-ryzen-5-7640u
137,Intel Core i7-4800MQ,374,4,8,2.7GHz,2013.04,https://www.topcpu.net/cpu/intel-core-i7-4800mq
138,Intel Core i3 1315U,372,6,8,1.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-1315u
139,AMD Ryzen 7 5700X,371,8,16,3.4GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-7-5700x
140,AMD Ryzen 5 5600,368,6,12,3.5GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-5-5600
141,AMD Ryzen 7 5700G,366,8,16,3.8GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-7-5700g
142,Intel Core i9 10900X,355,10,20,3.7GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10900x
143,Intel Core i7 11800H,351,8,16,1.9-2.3GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i7-11800h
144,Intel Core i7 8086K,350,6,12,4.0GHz,2018.06,https://www.topcpu.net/cpu/intel-core-i7-8086k
145,Intel Core i9-7940X,346,14,28,3.1GHz,2017.09,https://www.topcpu.net/cpu/intel-core-i9-7940x
146,AMD Ryzen 7 7730U,340,8,16,2.0GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7730u
147,Intel Core i5 1145G7,340,4,8,1.1-2.6GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1145g7
148,AMD Ryzen 5 6600H,337,6,12,3.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-6600h
149,AMD Ryzen Threadripper PRO 5975WX,336,32,64,3.6GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-5975wx
150,AMD Ryzen 5 6600HS,335,6,12,3.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-6600hs
151,Intel Core i9 9900KS,335,8,16,4.0GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-9900ks
152,AMD Ryzen 7 3800X,331,8,16,3.9GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-7-3800x
153,AMD Ryzen 5 5625U,330,6,12,2.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-5625u
154,AMD Ryzen 5 5500,329,6,12,3.6GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-5-5500
155,Intel Core i9 9900KF,328,8,16,3.6GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i9-9900kf
156,Intel Core i9 9900K,328,8,16,3.6GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9900k
157,AMD Ryzen 7 2700,325,8,16,3.2GHz,2018.04,https://www.topcpu.net/cpu/amd-ryzen-7-2700
158,Intel Core i9 9900X,325,10,20,3.5GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9900x
159,Intel Core i9 10885H,324,8,16,2.4GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i9-10885h
160,AMD Ryzen 9 5900HX,318,8,16,3.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-9-5900hx
161,AMD Ryzen 9 3900X,317,12,24,3.8GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-9-3900x
162,Intel Core i7 11850H,317,8,16,2.1-2.5GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i7-11850h
163,AMD Ryzen 7 Pro 4750G,317,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-pro-4750g
164,Intel Core i7 10850H,317,6,12,2.7GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10850h
165,AMD Ryzen 5 5600U,315,6,12,2.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600u
166,Intel Core i7 10750H,314,6,12,2.6GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10750h
167,AMD Ryzen 7 3700X,314,8,16,3.6GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-7-3700x
168,Intel Core i7 10700F,311,8,16,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700f
169,Intel Core i7 10700,311,8,16,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700
170,Intel Core i7 7700K,310,4,8,4.2GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700k
171,AMD Ryzen 7 4800HS,305,8,16,2.9GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-7-4800hs
172,AMD Ryzen 7 4800H,305,8,16,2.9GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4800h
173,AMD Ryzen 7 5700X3D,302,8,16,3.0GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-7-5700x3d
174,Intel Core i7 8700K,302,6,12,3.7GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i7-8700k
175,Intel Core i5 6600K,299,4,4,3.5GHz,2015.08,https://www.topcpu.net/cpu/intel-core-i5-6600k
176,AMD Ryzen 5 3600,297,6,12,3.6GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600
177,Intel Core i7 9750H,292,6,12,2.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9750h
178,AMD Ryzen 3 3100,285,4,8,3.6GHz,2020.04,https://www.topcpu.net/cpu/amd-ryzen-3-3100
179,Intel Core i7 6700K,281,4,8,4.0GHz,2015.08,https://www.topcpu.net/cpu/intel-core-i7-6700k
180,Intel Core i5 1035G1,280,4,8,1.0GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-1035g1
181,Intel Core i5 10400F,280,6,12,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400f
182,Intel Core i5 10400,280,6,12,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400
183,AMD Ryzen 5 4600H,280,6,12,3.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4600h
184,AMD Ryzen 9 6900HX,276,8,16,3.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-9-6900hx
185,Intel Core i7 6900K,274,8,16,3.2GHz,2016.05,https://www.topcpu.net/cpu/intel-core-i7-6900k
186,Intel Core i7 6700,270,4,8,3.4GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6700
187,Intel Xeon E5-2690 v3,265,12,24,2.6GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2690-v3
188,Intel Core i7 8665U,264,4,8,1.9GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-8665u
189,Intel Core i5 1038NG7,262,4,8,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-1038ng7
190,AMD Ryzen 5 4500U,262,6,6,2.3GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4500u
191,AMD Ryzen 5 5600H,255,6,12,3.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600h
192,Intel Core i9 10920X,252,12,24,3.5GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10920x
193,AMD Ryzen Threadripper 2990WX,249,32,64,3.0GHz,2018.08,https://www.topcpu.net/cpu/amd-ryzen-threadripper-2990wx
194,Intel Core i5 8400,241,6,6,2.8GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i5-8400
195,Intel Core i7 10875H,240,8,16,2.3GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10875h
196,Intel Xeon E3-1231 v3,230,4,8,3.4GHz,2014.05,https://www.topcpu.net/cpu/intel-xeon-e3-1231-v3
197,AMD Ryzen 5 2600,225,6,12,3.4GHz,2018.09,https://www.topcpu.net/cpu/amd-ryzen-5-2600
198,Intel Core i5 8250U,224,4,8,1.6GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i5-8250u
199,Intel Core i5 7300HQ,217,4,4,2.5GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7300hq
200,Intel Core i5 6400,217,4,4,2.7GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i5-6400
201,Intel Core i5-4460,208,4,4,3.2GHz,2014.05,https://www.topcpu.net/cpu/intel-core-i5-4460
202,Intel Processor N95,167,4,4,,2023.01,https://www.topcpu.net/cpu/intel-processor-n95
