排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
225,Intel Core i7 8086K,1358,6,12,4.0GHz,2018.06,https://www.topcpu.net/cpu/intel-core-i7-8086k
226,AMD Ryzen 5 Pro 5650U,1353,6,12,2.3GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-5-pro-5650u
227,AMD Ryzen 5 3600XT,1339,6,12,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600xt
228,Intel Core i7 10700KF,1338,8,16,3.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700kf
229,AMD Ryzen 3 3300X,1337,4,8,3.8GHz,2020.04,https://www.topcpu.net/cpu/amd-ryzen-3-3300x
230,Intel Xeon Platinum 8368Q,1335,38,76,2.6GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8368q
231,AMD Ryzen 7 3800X,1333,8,16,3.9GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-7-3800x
232,AMD EPYC 7773X,1332,64,128,2.2GHz,2022.03,https://www.topcpu.net/cpu/amd-epyc-7773x
233,Intel Core i9 10900K,1324,10,20,3.7GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900k
234,AMD Ryzen 5 3600X,1323,6,12,3.8GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600x
235,Intel Core i9 10900F,1322,10,20,2.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900f
236,Intel Core i9 10900,1320,10,20,2.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900
237,AMD Ryzen 7 3800XT,1319,8,16,3.9GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-3800xt
238,AMD Ryzen 9 3900X,1319,12,24,3.8GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-9-3900x
239,Intel Core i5 1140G7,1317,4,8,0.8-1.8GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1140g7
240,AMD Ryzen 9 3900XT,1311,12,24,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-9-3900xt
241,AMD Ryzen Threadripper 3970X,1309,32,64,3.7GHz,2019.11,https://www.topcpu.net/cpu/amd-ryzen-threadripper-3970x
242,Intel Core i7 1160G7,1309,4,8,0.9-2.1GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1160g7
243,Intel Core i9 10885H,1309,8,16,2.4GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i9-10885h
244,Intel Xeon Platinum 8360Y,1308,36,72,2.4GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8360y
245,Intel Core i5 1135G7,1306,4,8,0.9-2.4GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1135g7
246,AMD Ryzen Threadripper Pro 3945WX,1303,12,24,4GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-3945wx
247,Intel Celeron G6900,1303,2,2,3.4GHz,2022.01,https://www.topcpu.net/cpu/intel-celeron-g6900
248,Intel Core i9 10850K,1302,10,20,3.6GHz,2020.07,https://www.topcpu.net/cpu/intel-core-i9-10850k
249,AMD Ryzen 3 5425U,1302,4,8,2.7GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-3-5425u
250,AMD Ryzen Threadripper Pro 3955WX,1301,16,32,3.9GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-3955wx
251,Intel Core i9 10900KF,1301,10,20,3.7GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900kf
252,Intel Core i9 9900KF,1300,8,16,3.6GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i9-9900kf
253,Intel Xeon E-2374G,1299,4,8,3.7GHz,2021.09,https://www.topcpu.net/cpu/intel-xeon-e-2374g
254,Intel Core i5 1155G7,1298,4,8,1.0-2.5GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i5-1155g7
255,AMD Ryzen 3 Pro 5450U,1294,4,8,2.6GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-3-pro-5450u
256,Intel Core i5 10600KF,1294,6,12,4.1GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600kf
257,Intel Core i7 7740X,1291,4,8,4.3GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i7-7740x
258,Intel Core i5 10600K,1286,6,12,4.1GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600k
259,Intel Core i7 1060G7,1285,4,8,1.0GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i7-1060g7
260,Intel Core i7 9700K,1284,8,8,3.6GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i7-9700k
261,AMD Ryzen 9 3950X,1279,16,32,3.5GHz,2019.11,https://www.topcpu.net/cpu/amd-ryzen-9-3950x
262,Intel Xeon E3-1285 v6,1279,4,8,4.1GHz,2017.08,https://www.topcpu.net/cpu/intel-xeon-e3-1285-v6
263,AMD Ryzen Threadripper Pro 3975WX,1277,32,64,3.5GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-3975wx
264,AMD Ryzen 7 3700X,1275,8,16,3.6GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-7-3700x
265,Intel Core i7 9700KF,1272,8,8,3.6GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i7-9700kf
266,AMD Ryzen 3 3100,1269,4,8,3.6GHz,2020.04,https://www.topcpu.net/cpu/amd-ryzen-3-3100
267,AMD Ryzen Threadripper 3960X,1266,24,48,3.8GHz,2019.11,https://www.topcpu.net/cpu/amd-ryzen-threadripper-3960x
268,Intel Core i7 10875H,1266,8,16,2.3GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10875h
269,AMD Ryzen Threadripper 3990X,1265,64,128,2.9GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-threadripper-3990x
270,Intel Core i9 10900T,1265,10,20,1.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900t
271,Intel Core i9 9900,1265,8,16,3.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9900
272,Intel Core i9 9900K,1265,8,16,3.6GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9900k
273,AMD Ryzen Threadripper Pro 3995WX,1263,16,32,3.9GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-3995wx
274,Intel Core i3 9350K,1263,4,4,4.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9350k
275,Intel Core i3 9350KF,1260,4,4,4.0GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i3-9350kf
276,Intel Core i9 10980HK,1252,8,16,2.4GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i9-10980hk
277,Intel Core i3 1115G4,1251,2,4,1.7-3.0GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i3-1115g4
278,Intel Core i5 1130G7,1246,4,8,0.8-1.8GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1130g7
279,Intel Core i7 10700,1243,8,16,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700
280,AMD Ryzen 5 3600,1240,6,12,3.6GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600
281,Intel Core i9 10980XE,1240,18,36,3.0GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10980xe
282,Intel Core i5 7640X,1237,4,4,4.0GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i5-7640x
283,Intel Core i7 10870H,1237,8,16,2.2GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-10870h
284,Intel Core i7 8700K,1233,6,12,3.7GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i7-8700k
285,Intel Core i5 10500,1228,6,12,3.1GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10500
286,AMD Ryzen 3 5400U,1227,4,8,2.6GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-3-5400u
287,AMD Ryzen 7 4700G,1227,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-4700g
288,Intel Core i3 10320,1225,4,8,3.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10320
289,Intel Core i7 9800X,1225,8,16,3.8GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i7-9800x
290,Intel Xeon Platinum 8444H,1214,16,32,2.9GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8444h
291,Intel Core i7 10700F,1213,8,16,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700f
292,AMD Ryzen 9 4900H,1210,8,16,3.3GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-9-4900h
293,Intel Core i7 9700,1210,8,8,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700
294,Intel Core i5 9600KF,1206,6,6,3.7GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9600kf
295,AMD Ryzen 7 Pro 4750GE,1205,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-pro-4750ge
296,Intel Core i7 9700F,1203,8,8,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700f
297,Intel Core i9 10920X,1201,12,24,3.5GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10920x
298,AMD Ryzen 3 7330U,1199,4,8,2.3GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-3-7330u
299,Intel Core i5 9600K,1198,6,6,3.7GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i5-9600k
300,AMD Ryzen 7 4800H,1195,8,16,2.9GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4800h
301,AMD Ryzen 7 4800HS,1195,8,16,2.9GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-7-4800hs
302,Intel Core i7 1060NG7,1195,4,8,1.2GHz,2020.03,https://www.topcpu.net/cpu/intel-core-i7-1060ng7
303,AMD Ryzen 7 4700GE,1190,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-4700ge
304,Intel Core i5 10400H,1190,4,8,2.6GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10400h
305,Intel Core i7 1068NG7,1189,4,8,2.3GHz,2020.01,https://www.topcpu.net/cpu/intel-core-i7-1068ng7
306,Intel Core i9 9940X,1189,14,28,3.3GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9940x
307,AMD Ryzen 5 Pro 4650GE,1186,6,12,3.3GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-pro-4650ge
308,Intel Core i5 9600,1186,6,6,3.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9600
309,AMD Ryzen 7 Pro 4750G,1183,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-pro-4750g
310,AMD Ryzen 5 4600G,1178,6,12,3.7GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-4600g
311,AMD Ryzen 5 Pro 4650G,1176,6,12,3.7GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-pro-4650g
312,AMD Ryzen 7 4800U,1176,8,16,1.8GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4800u
313,Intel Core i7 10750H,1175,6,12,2.6GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10750h
314,Intel Core i5 10300H,1173,4,8,2.5GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10300h
315,Intel Core i9 9960X,1173,16,32,3.1GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9960x
316,Intel Core i9 9920X,1171,12,24,3.5GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9920x
317,Intel Xeon E-2278GEL,1168,8,16,2GHz,2019.06,https://www.topcpu.net/cpu/xeon-e-2278gel
318,AMD Ryzen 3 4100,1167,4,8,3.8GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-3-4100
319,AMD Ryzen 7 5700U,1166,8,16,1.8GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5700u
320,AMD Ryzen 9 4900HS,1166,8,16,3.0GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-9-4900hs
321,Intel Core i7 10700T,1166,8,16,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700t
322,Intel Core i7 8700,1166,6,12,3.2GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i7-8700
323,Intel Core i9 9900X,1165,10,20,3.5GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9900x
324,Intel Core i5 8600K,1163,6,6,3.6GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i5-8600k
325,Intel Core i3 1125G4,1160,4,8,0.9-2.0GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i3-1125g4
326,AMD Ryzen 3 4300GE,1159,4,8,3.5GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-4300ge
327,Intel Core i5 10600,1159,6,12,3.3GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600
328,Intel Core i5 9500F,1156,6,6,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9500f
329,Intel Core i7 1065G7,1156,4,8,1.3GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i7-1065g7
330,Intel Xeon Platinum 8354H,1152,18,36,3.1GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8354h
331,Intel Core i7 9850H,1150,6,12,2.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9850h
332,Intel Core i9 9900T,1150,8,16,2.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9900t
333,Intel Core i5 10400,1149,6,12,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400
334,Intel Xeon W-3323,1147,12,24,3.5GHz,2021.07,https://www.topcpu.net/cpu/intel-xeon-w-3323
335,Intel Core i5 10500H,1146,6,12,2.5GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10500h
336,Intel Core i7 10850H,1146,6,12,2.7GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10850h
337,Intel Core i9 10940X,1144,14,28,3.3GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10940x
338,Intel Core i3 1110G4,1142,2,4,1.5-2.5GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i3-1110g4
339,Intel Core i3 10300,1137,4,8,3.7GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10300
340,Intel Core i9 7920X,1137,12,24,2.9GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i9-7920x
341,Intel Core i5 1038NG7,1136,4,8,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-1038ng7
342,Intel Core i5 9500,1136,6,6,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9500
343,Intel Core i7 8750H,1133,6,12,2.2GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i7-8750h
344,Intel Core i9 10900X,1133,10,20,3.7GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10900x
345,Intel Core i7 7700K,1129,4,8,4.2GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700k
346,AMD Ryzen Threadripper 2950X,1128,16,32,3.5GHz,2018.08,https://www.topcpu.net/cpu/amd-ryzen-threadripper-2950x
347,Intel Core i9 7900X,1127,10,20,3.3GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i9-7900x
348,AMD Ryzen 7 4700U,1125,8,8,2.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4700u
349,Intel Core i5 6600K,1125,4,4,3.5GHz,2015.08,https://www.topcpu.net/cpu/intel-core-i5-6600k
350,Intel Core i3 8350K,1124,4,4,4.0GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i3-8350k
351,Intel Core i9 9980XE,1122,18,36,3.0GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9980xe
352,Intel Core i3 10100F,1120,4,8,3.6GHz,2020.10,https://www.topcpu.net/cpu/intel-core-i3-10100f
353,Intel Core i5 1030NG7,1120,4,8,1.1GHz,2020.03,https://www.topcpu.net/cpu/intel-core-i5-1030ng7
354,Intel Core i7 7820X,1120,8,16,3.6GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i7-7820x
355,AMD Ryzen 3 4300G,1117,4,8,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-4300g
356,Intel Core i9 7980XE,1117,18,36,2.6GHz,2017.09,https://www.topcpu.net/cpu/intel-core-i9-7980xe
357,AMD Ryzen 3 Pro 4350GE,1116,4,8,3.5GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-pro-4350ge
358,Intel Core i3 10105F,1115,4,8,3.7GHz,2021.02,https://www.topcpu.net/cpu/intel-core-i3-10105f
359,Intel Core i9 9980HK,1113,8,16,2.4GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9980hk
360,Intel Core i9 7960X,1111,16,32,2.8GHz,2017.09,https://www.topcpu.net/cpu/intel-core-i9-7960x
361,Intel Xeon Platinum 8368,1109,38,76,2.4GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8368
362,AMD Ryzen 5 5500U,1106,6,12,2.1GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5500u
363,AMD Ryzen Threadripper 2920X,1106,12,24,3.5GHz,2018.10,https://www.topcpu.net/cpu/amd-ryzen-threadripper-2920x
364,AMD Ryzen 5 4500U,1104,6,6,2.3GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4500u
365,Intel Core i3 9300,1104,4,4,3.7GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9300
366,Intel Core i7 10810U,1104,6,12,0.8-1.6GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10810u
367,Intel Core i7 8569U,1103,4,8,2.8GHz,2019.05,https://www.topcpu.net/cpu/intel-core-i7-8569u
368,Intel Core i5 10400F,1101,6,12,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400f
369,Intel Core i5 9400H,1101,4,8,2.5GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9400h
370,Intel Core i7 10510U,1098,4,8,1.8GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i7-10510u
371,AMD Ryzen 3 Pro 4350G,1097,4,8,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-pro-4350g
372,AMD Ryzen 5 4600H,1087,6,12,3.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4600h
373,Intel Core i5 10600T,1087,6,12,2.4GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600t
374,Intel Core i7 6700K,1087,4,8,4.0GHz,2015.08,https://www.topcpu.net/cpu/intel-core-i7-6700k
375,Intel Core i7 7700,1087,4,8,3.6GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700
376,Intel Core i5 1035G1,1086,4,8,1.0GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-1035g1
377,Intel Core i5 1035G4,1086,4,8,1.1GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-1035g4
378,Intel Core i9 9880H,1086,8,16,2.3GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9880h
379,Intel Core i3 N305,1086,8,8,0GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-n305
380,AMD Ryzen 5 4600HS,1085,6,12,3.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4600hs
381,Intel Xeon Platinum 9282,1078,56,112,2.6GHz,2019.04,https://www.topcpu.net/cpu/intel-xeon-platinum-9282
382,Intel Core i5 8400H,1075,4,8,2.5GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8400h
383,Intel Core i7 9700T,1075,8,8,2.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700t
384,Intel Xeon Platinum 8380,1075,40,80,2.3GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8380
385,Intel Core i5 8600,1074,6,6,3.1GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8600
386,Intel Core i3 9100F,1072,4,4,3.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9100f
387,Intel Core i7 9750H,1072,6,12,2.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9750h
388,Intel Pentium Gold G6600,1072,2,4,4.2GHz,2020.05,https://www.topcpu.net/cpu/intel-pentium-gold-g6600
389,Intel Core i7 10510Y,1071,4,8,1.2GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i7-10510y
390,Intel Core i7 7800X,1069,6,12,3.5GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i7-7800x
391,AMD Ryzen 5 4600U,1068,6,12,2.1GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4600u
392,AMD Ryzen 7 2700X,1068,8,16,3.7GHz,2018.04,https://www.topcpu.net/cpu/amd-ryzen-7-2700x
393,Intel Xeon Max 9480,1068,56,112,1.9GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-max-9480
394,Intel Core i5 9400F,1067,6,6,2.9GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9400f
395,Intel Xeon Platinum 8352V,1066,36,72,2.5GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8352v
396,AMD Ryzen 5 4600GE,1065,6,12,3.3GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-4600ge
397,Intel Core i7 8700T,1065,6,12,2.4GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i7-8700t
398,AMD Ryzen Threadripper 2970WX,1064,24,48,3.0GHz,2018.10,https://www.topcpu.net/cpu/amd-ryzen-threadripper-2970wx
399,Intel Core i5 1030G4,1064,4,8,0.7GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-1030g4
400,Intel Core i5 1030G7,1064,4,8,0.8GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-1030g7
401,Intel Core i9 8950HK,1063,6,12,2.9GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i9-8950hk
402,AMD Ryzen 5 7520U,1061,4,8,2.8GHz,2022.09,https://www.topcpu.net/cpu/amd-ryzen-5-7520u
403,Intel Core i5 10310U,1059,4,8,0.8-2.2GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10310u
404,Intel Core i3 9100,1056,4,4,3.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9100
405,Intel Core i7 8665U,1056,4,8,1.9GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-8665u
406,Intel Core i5 7600K,1055,4,4,3.8GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7600k
407,Intel Core i5 10200H,1054,4,8,2.4GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-10200h
408,AMD Ryzen 5 2600X,1048,6,12,3.6GHz,2018.04,https://www.topcpu.net/cpu/amd-ryzen-5-2600x
409,Intel Core i5 9400,1048,6,6,2.9GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9400
410,Intel Processor N200,1047,4,4,,2023.01,https://www.topcpu.net/cpu/intel-processor-n200
411,Intel Core i5 9300HF,1040,4,8,2.4GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9300hf
412,Intel Xeon E3-1585 v5,1040,4,8,3.5GHz,2016.05,https://www.topcpu.net/cpu/intel-xeon-e3-1585-v5
413,Intel Core i3 10100,1038,4,8,3.6GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10100
414,Intel Core i5 9300H,1038,4,8,2.4GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9300h
415,Intel Core i7 10610U,1037,4,8,0.8-2.3GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10610u
416,Intel Xeon Platinum 8558P,1036,48,96,2.7GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8558p
417,Intel Xeon Platinum 8558P,1036,48,96,2.7GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8558p
418,AMD Ryzen 3 2300X,1035,4,4,3.5GHz,2018.09,https://www.topcpu.net/cpu/amd-ryzen-3-2300x
419,Intel Core i5 1035G7,1034,4,8,1.2GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-1035g7
420,Intel Core i5 8400,1032,6,6,2.8GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i5-8400
421,Intel Core i5 8300H,1031,4,8,2.3GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8300h
422,Intel Core i7 8557U,1031,4,8,1.7GHz,2019.07,https://www.topcpu.net/cpu/intel-core-i7-8557u
423,Intel Core i7 8850H,1031,6,12,2.6GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i7-8850h
424,AMD Ryzen 5 2600,1029,6,12,3.4GHz,2018.09,https://www.topcpu.net/cpu/amd-ryzen-5-2600
425,AMD Ryzen Threadripper 1900X,1029,8,16,3.8GHz,2017.08,https://www.topcpu.net/cpu/amd-ryzen-threadripper-1900x
426,Intel Pentium Gold G6400,1023,2,4,4.0GHz,2020.05,https://www.topcpu.net/cpu/intel-pentium-gold-g6400
427,Intel Xeon E3-1270L v4,1023,4,8,3GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e3-1270l-v4
428,Intel Core i5 10500T,1022,6,12,2.3GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10500t
429,Intel Core i5 8500,1022,6,6,3.0GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8500
430,Intel Core i3 1005G1,1021,2,4,1.2GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i3-1005g1
431,AMD Ryzen 3 7320U,1021,4,8,2.4GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-3-7320u
432,AMD Ryzen Threadripper 1950X,1020,16,32,3.4GHz,2017.08,https://www.topcpu.net/cpu/amd-ryzen-threadripper-1950x
433,Intel Core i7 8565U,1020,4,8,1.8GHz,2018.08,https://www.topcpu.net/cpu/intel-core-i7-8565u
434,Intel Core i7 8705G,1020,4,8,3.1GHz,2018.01,https://www.topcpu.net/cpu/intel-core-i7-8705g
435,Intel Xeon E3-1284L v4,1019,4,8,2.9GHz,2015.06,https://www.topcpu.net/cpu/intel-xeon-e3-1284l-v4
436,Intel Processor N100,1018,4,4,,2023.01,https://www.topcpu.net/cpu/intel-processor-n100
437,AMD Ryzen 7 2700,1013,8,16,3.2GHz,2018.04,https://www.topcpu.net/cpu/amd-ryzen-7-2700
438,Intel Core i5 9600T,1012,6,6,2.3GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9600t
439,Intel Xeon Platinum 9221,1004,32,64,2.1GHz,2019.04,https://www.topcpu.net/cpu/intel-xeon-platinum-9221
440,Intel Core i7 6700,1002,4,8,3.4GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6700
441,Intel Core i5 7600,1001,4,4,3.5GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7600
442,Intel Core i3 1000NG4,1000,2,4,1.1GHz,2020.03,https://www.topcpu.net/cpu/intel-core-i3-1000ng4
443,AMD Ryzen 7 2700E,999,8,16,2.8GHz,2018.09,https://www.topcpu.net/cpu/amd-ryzen-7-2700e
444,AMD Ryzen 3 4300U,998,4,4,2.7GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-3-4300u
445,AMD EPYC 7252,996,8,16,3.1GHz,2019.08,https://www.topcpu.net/cpu/amd-epyc-7252
446,Intel Xeon E3-1515M v5,992,4,8,2.8GHz,2016.01,https://www.topcpu.net/cpu/intel-xeon-e3-1515m-v5
