排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
602,Intel Core i5 11500H,2009,6,12,2.4-2.9GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i5-11500h
603,AMD Ryzen 7 7435HS,2009,8,16,3.1GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-7-7435hs
604,AMD Ryzen 5 150,2008,6,12,3.3GHz,2025.10,https://www.topcpu.net/cpu/amd-ryzen-5-150
605,Intel Pentium Gold G7400E,2006,2,4,3.6GHz,2022.01,https://www.topcpu.net/cpu/intel-pentium-gold-g7400e
606,Intel Xeon w3-2425,2000,6,12,3GHz,2023.02,https://www.topcpu.net/cpu/intel-xeon-w3-2425
607,AMD Ryzen 5 5600,1995,6,12,3.5GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-5-5600
608,Intel Core i5 11400F,1995,6,12,2.6GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11400f
609,Intel Xeon Platinum 8462Y+,1994,32,64,2.8GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8462y
610,Intel Xeon w9-3575X,1994,44,88,2.2GHz,2024.08,https://www.topcpu.net/cpu/xeon-w9-3575x
611,AMD Ryzen 9 5900HX,1993,8,16,3.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-9-5900hx
612,AMD Ryzen Threadripper PRO 5975WX,1992,32,64,3.6GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-5975wx
613,Intel Core i3 1315U,1990,6,8,1.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-1315u
614,AMD Ryzen 5 5600X3D,1986,6,12,3.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600x3d
615,Intel Xeon Gold 6438N,1986,32,64,2GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-6438n
616,AMD Ryzen 9 6900HS,1985,8,16,3.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-9-6900hs
617,AMD Ryzen 7 5600X3D,1985,6,12,3.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-7-5600x3d
618,AMD EPYC Embedded 9654,1984,96,192,2.4GHz,2023.03,https://www.topcpu.net/cpu/amd-epyc-embedded-9654
619,AMD EPYC 9654,1984,96,192,2.4GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9654
620,AMD Ryzen 5 7535U,1982,6,12,2.9GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7535u
621,Intel Xeon W-11855M,1975,6,12,3.2GHz,2021.05,https://www.topcpu.net/cpu/intel-xeon-w-11855m
622,Intel Xeon W-11855M,1974,6,12,3.2GHz,2021.05,https://www.topcpu.net/cpu/intel-xeon-w-11855m
623,Intel Core i5 13400F,1973,10,16,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13400f
624,AMD Ryzen 5 PRO 5655G,1973,6,12,3.9GHz,2024.05,https://www.topcpu.net/cpu/amd-ryzen-5-pro-5655g
625,AMD EPYC Embedded 9124,1970,16,32,3GHz,2023.03,https://www.topcpu.net/cpu/amd-epyc-embedded-9124
626,AMD EPYC 9124,1970,16,32,3GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9124
627,Intel Xeon Platinum 8558P,1964,48,96,2.7GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8558p
628,Intel Core i7 1185G7,1960,4,8,1.2-3.0GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1185g7
629,Intel Xeon Platinum 8568Y+,1959,48,96,2.3GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8568y
630,Intel Pentium Gold G7400,1958,2,4,3.7GHz,2022.01,https://www.topcpu.net/cpu/intel-pentium-gold-g7400
631,Intel Xeon 6774P,1958,64,128,2.5GHz,2025.05,https://www.topcpu.net/cpu/intel-xeon-6774p
632,Intel Core i7 11850H,1946,8,16,2.1-2.5GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i7-11850h
633,AMD Ryzen 7 5700X3D,1941,8,16,3.0GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-7-5700x3d
634,AMD Ryzen 5 5600G,1939,6,12,3.9GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-5-5600g
635,AMD EPYC Embedded 9354,1934,32,64,3.25GHz,2023.03,https://www.topcpu.net/cpu/amd-epyc-embedded-9354
636,AMD EPYC 9354,1934,32,64,3.25GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9354
637,AMD Ryzen 5 7533HS,1933,6,12,3.3GHz,2024.09,https://www.topcpu.net/cpu/amd-ryzen-5-7533hs
638,AMD Ryzen 5 5500X3D,1932,6,12,3.0GHz,2025.06,https://www.topcpu.net/cpu/amd-ryzen-5-5500x3d
639,Intel Xeon Platinum 8460Y+,1930,40,80,2GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8460y
640,Intel Xeon w5-2465X,1930,16,32,3.1GHz,2023.02,https://www.topcpu.net/cpu/intel-xeon-w5-2465x
641,AMD EPYC 7373X,1930,16,32,3.05GHz,2022.03,https://www.topcpu.net/cpu/amd-epyc-7373x
642,Intel Xeon Platinum 8570,1930,56,112,2.1GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8570
643,AMD EPYC 9334,1926,32,64,2.7GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9334
644,Intel Core i7 11600H,1925,6,12,2.5-2.9GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i7-11600h
645,Intel Xeon Max 9480,1925,56,112,1.9GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-max-9480
646,AMD EPYC 9224,1923,24,48,2.5GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9224
647,AMD Ryzen 5 PRO 5655GE,1923,6,12,3.4GHz,2024.05,https://www.topcpu.net/cpu/amd-ryzen-5-pro-5655ge
648,Intel Core i5-14400T,1923,10,16,1.5GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i5-14400t
649,Intel Core i5 11400,1915,6,12,2.6GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11400
650,Intel Core i5 1245U,1910,10,12,1.6GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1245u
651,Intel Xeon w5-3535X,1905,20,40,2.9GHz,2024.08,https://www.topcpu.net/cpu/xeon-w5-3535x
652,Intel Xeon W-3365,1902,32,64,2.7GHz,2021.07,https://www.topcpu.net/cpu/intel-xeon-w-3365
653,Intel Xeon Platinum 8470,1902,52,104,2GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8470
654,Intel Xeon Platinum 8481C,1898,56,112,2GHz,2023.01,https://www.topcpu.net/cpu/xeon-platinum-8481c
655,AMD Ryzen 7 6800HS,1897,8,16,3.2GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-7-6800hs
656,Intel Core i7 11390H,1895,4,8,2.9-3.4GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i7-11390h
657,AMD Ryzen 5 7530U,1893,6,12,2.0GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7530u
658,Intel Core i7-11850HE,1892,8,16,2.1GHz,2021.08,https://www.topcpu.net/cpu/intel-core-i7-11850he
659,Intel Xeon Platinum 8468H,1891,48,96,2.1GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8468h
660,AMD EPYC 7443,1889,24,48,2.85GHz,2021.03,https://www.topcpu.net/cpu/amd-epyc-7443
661,AMD Ryzen 7 5800H,1886,8,16,3.2GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5800h
662,AMD Ryzen 5 6600HS,1884,6,12,3.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-6600hs
663,Intel Xeon Gold 6548N,1884,32,64,2.8GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-gold-6548n
664,Intel Xeon Gold 5515+,1880,8,16,3.2GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-gold-5515
665,AMD Ryzen 9 5900HS,1877,8,16,3.0GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-9-5900hs
666,Intel Core i3 13100E,1872,4,8,3.3GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-13100e
667,AMD Ryzen 7 7435H,1871,8,16,3.1GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-7-7435h
668,Intel Xeon Platinum 8471N,1867,52,104,1.8GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8471n
669,AMD Ryzen 5 7535HS,1867,6,12,3.3GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7535hs
670,Intel Xeon w7-3555,1867,28,56,2.7GHz,2024.08,https://www.topcpu.net/cpu/xeon-w7-3555
671,AMD Ryzen 9 PRO 8945HS,1866,8,16,4GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-9-pro-8945hs
672,AMD Ryzen 9 5980HS,1865,8,16,3.0GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-9-5980hs
673,AMD Ryzen 5 7430U,1864,6,12,2.3GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7430u
674,Intel Core i3 1115G4,1862,2,4,1.7-3.0GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i3-1115g4
675,Intel Xeon Platinum 8368Q,1862,38,76,2.6GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8368q
676,AMD Ryzen 7 6800H,1860,8,16,3.2GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-7-6800h
677,Intel Xeon E-2226G,1859,6,6,3.4GHz,2019.05,https://www.topcpu.net/cpu/xeon-e-2226g
678,Intel Xeon w3-2423,1852,6,12,2.1GHz,2023.02,https://www.topcpu.net/cpu/intel-xeon-w3-2423
679,AMD Ryzen Threadripper PRO 5995WX,1849,64,128,2.7GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-5995wx
680,Intel Core i5 11400H,1849,6,12,2.2-2.7GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i5-11400h
681,Intel Core i5 1230U,1848,10,12,1.0GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1230u
682,Intel Xeon Platinum 8490H,1842,60,120,1.9GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8490h
683,Intel Core i7 1180G7,1834,4,8,0.9-2.2GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1180g7
684,AMD Ryzen 7 5800U,1826,8,16,1.9GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5800u
685,AMD Ryzen 7 5825U,1824,8,16,2.0GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-7-5825u
686,Intel Xeon w7-3445,1821,20,40,2.5GHz,2023.02,https://www.topcpu.net/cpu/xeon-w7-3445
687,AMD Ryzen 5 3600XT,1820,6,12,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600xt
688,AMD Ryzen 9 3900,1819,12,24,3.1GHz,2019.09,https://www.topcpu.net/cpu/amd-ryzen-9-3900
689,Intel Core i5 13400TE,1816,10,16,1.3GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13400te
690,Intel Core i7 12700E,1812,12,20,2.1GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i7-12700e
691,AMD Ryzen 5 5625U,1811,6,12,2.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-5625u
692,Intel Xeon 6960P,1811,72,144,2.7GHz,2024.09,https://www.topcpu.net/cpu/xeon-6960p
693,AMD Ryzen 7 7735U,1810,8,16,2.7GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7735u
694,Intel Xeon W-3323,1810,12,24,3.5GHz,2021.07,https://www.topcpu.net/cpu/intel-xeon-w-3323
695,Intel Xeon Gold 6414U,1808,32,64,2GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-6414u
696,Intel Xeon Gold 6442Y,1808,24,48,2.6GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-6442y
697,Intel Xeon w7-3455,1807,24,48,2.5GHz,2023.02,https://www.topcpu.net/cpu/intel-xeon-w7-3455
698,AMD EPYC 72F3,1805,8,16,3.7GHz,2021.03,https://www.topcpu.net/cpu/amd-epyc-72f3
699,Intel Core i3 1305U,1803,5,6,1.6GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-1305u
700,AMD Ryzen 5 3600X,1798,6,12,3.8GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600x
701,AMD Ryzen 7 5800HS,1794,8,16,2.8GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5800hs
702,Intel Xeon E-2244G,1794,4,8,3.8GHz,2019.05,https://www.topcpu.net/cpu/xeon-e-2244g
703,AMD EPYC 74F3,1793,24,48,2.8GHz,2021.03,https://www.topcpu.net/cpu/amd-epyc-74f3
704,Intel Core i7 1160G7,1787,4,8,0.9-2.1GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1160g7
705,AMD EPYC 7473X,1786,24,48,2.8GHz,2022.03,https://www.topcpu.net/cpu/amd-epyc-7473x
706,Intel Core i5 1250P,1785,12,16,1.7GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1250p
707,Intel Core i7 1195G7,1783,4,8,1.3-2.9GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i7-1195g7
708,AMD Ryzen 9 3950X,1782,16,32,3.5GHz,2019.11,https://www.topcpu.net/cpu/amd-ryzen-9-3950x
709,AMD Ryzen 7 3800X,1781,8,16,3.9GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-7-3800x
710,Intel Core i7 8086K,1781,6,12,4.0GHz,2018.06,https://www.topcpu.net/cpu/intel-core-i7-8086k
711,Intel Xeon Gold 6426Y,1780,16,32,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-6426y
712,AMD Ryzen 5 5500,1776,6,12,3.6GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-5-5500
713,Intel Xeon Gold 6438M,1776,32,64,2.2GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-6438m
714,Intel Core i5 1140G7,1775,4,8,0.8-1.8GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1140g7
715,Intel Core i9 10900F,1774,10,20,2.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900f
716,Intel Xeon Platinum 8461V,1769,48,96,2.2GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8461v
717,Intel Xeon Platinum 8458P,1764,44,88,2.7GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8458p
718,Intel Xeon W-1290,1764,10,20,3.2GHz,2020.05,https://www.topcpu.net/cpu/intel-xeon-w-1290
719,Intel Xeon Platinum 8444H,1764,16,32,2.9GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8444h
720,AMD Ryzen 5 Pro 5650U,1763,6,12,2.3GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-5-pro-5650u
721,AMD Ryzen 9 3900XT,1763,12,24,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-9-3900xt
722,AMD EPYC 75F3,1762,32,64,2.95GHz,2021.03,https://www.topcpu.net/cpu/amd-epyc-75f3
723,AMD Ryzen 5 6600U,1755,6,12,2.9GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-6600u
724,AMD Ryzen 7 Pro 5850U,1754,8,16,1.9GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-7-pro-5850u
725,Intel Xeon Gold 6430,1753,32,64,2.1GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-6430
726,Intel Xeon Gold 6548Y+,1753,32,64,2.5GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-gold-6548y
727,Intel Xeon 6766P-B,1750,64,128,2.3GHz,2025.12,https://www.topcpu.net/cpu/intel-xeon-6766p-b
728,AMD Ryzen 5 7235HS,1748,4,8,3.2GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7235hs
729,Intel Xeon Gold 5415+,1744,8,16,2.9GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-5415
730,AMD EPYC 7573X,1741,32,64,2.8GHz,2022.03,https://www.topcpu.net/cpu/amd-epyc-7573x
731,Intel Core i9 10900KF,1741,10,20,3.7GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900kf
732,Intel Xeon E3-1285 v6,1737,4,8,4.1GHz,2017.08,https://www.topcpu.net/cpu/intel-xeon-e3-1285-v6
733,AMD EPYC Embedded 9354P,1736,32,64,3.25GHz,2023.03,https://www.topcpu.net/cpu/amd-epyc-embedded-9354p
734,AMD EPYC 9354P,1736,32,64,3.25GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9354p
735,Intel Core i9 12900E,1735,16,24,2.3GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i9-12900e
736,Intel Xeon Platinum 8450H,1734,28,56,2GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8450h
737,AMD EPYC 9454,1728,48,96,2.75GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9454
738,AMD EPYC Embedded 9454,1728,48,96,2.75GHz,2023.03,https://www.topcpu.net/cpu/amd-epyc-embedded-9454
739,Intel Xeon Platinum 8470N,1727,52,104,1.7GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8470n
740,Intel Xeon Platinum 8558,1725,48,96,2.1GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8558
741,Intel Xeon Platinum 8558,1725,48,96,2.1GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8558
742,AMD Ryzen Threadripper 3990X,1723,64,128,2.9GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-threadripper-3990x
743,Intel Core i9 10850K,1722,10,20,3.6GHz,2020.07,https://www.topcpu.net/cpu/intel-core-i9-10850k
744,Intel Xeon w5-3425,1721,12,24,3.2GHz,2023.02,https://www.topcpu.net/cpu/intel-xeon-w5-3425
745,Intel Xeon E-2276G,1721,6,12,3.8GHz,2019.05,https://www.topcpu.net/cpu/xeon-e-2276g
746,AMD Ryzen 5 Pro 6650U,1720,6,12,2.9GHz,2023.04,https://www.topcpu.net/cpu/amd-ryzen-5-pro-6650u
747,Intel Xeon Platinum 8351N,1718,36,72,2.4GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8351n
748,AMD EPYC Embedded 8224P,1715,24,48,2.55GHz,2023.09,https://www.topcpu.net/cpu/epyc-embedded-8224p
749,Intel Core i9 10900,1713,10,20,2.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900
750,AMD Ryzen 5 5600U,1712,6,12,2.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600u
751,Intel Core i7 10700KF,1711,8,16,3.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700kf
752,AMD EPYC 9754,1709,128,256,2.25GHz,2023.06,https://www.topcpu.net/cpu/amd-epyc-9754
753,AMD Ryzen 3 7330U,1707,4,8,2.3GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-3-7330u
754,AMD Ryzen 7 PRO 3700,1707,8,16,3.6GHz,2019.09,https://www.topcpu.net/cpu/amd-ryzen-7-pro-3700
755,Intel Core i7 9700KF,1704,8,8,3.6GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i7-9700kf
756,Intel Core i9 10900K,1703,10,20,3.7GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900k
757,Intel Xeon Platinum 8468V,1702,48,96,2.4GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8468v
758,AMD Ryzen 9 3900X,1699,12,24,3.8GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-9-3900x
759,Intel Core i9 10900T,1699,10,20,1.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900t
760,Intel Xeon E-2278G,1699,8,16,3.4GHz,2019.05,https://www.topcpu.net/cpu/xeon-e-2278g
761,AMD Ryzen Threadripper 3970X,1698,32,64,3.7GHz,2019.11,https://www.topcpu.net/cpu/amd-ryzen-threadripper-3970x
762,AMD EPYC 7643,1696,48,96,2.3GHz,2021.03,https://www.topcpu.net/cpu/amd-epyc-7643
763,Intel Core i9 10920X,1696,12,24,3.5GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10920x
764,AMD EPYC 9475F,1692,48,96,3.65GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9475f
765,AMD EPYC 8534P,1689,64,128,2.3GHz,2023.09,https://www.topcpu.net/cpu/amd-epyc-8534p
766,Intel Xeon w7-3545,1689,24,48,2.7GHz,2023.08,https://www.topcpu.net/cpu/xeon-w7-3545
767,AMD EPYC 7543,1688,32,64,2.8GHz,2021.03,https://www.topcpu.net/cpu/amd-epyc-7543
768,Intel Core i9 10885H,1686,8,16,2.4GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i9-10885h
769,AMD Ryzen 3 3300X,1685,4,8,3.8GHz,2020.04,https://www.topcpu.net/cpu/amd-ryzen-3-3300x
770,Intel Core i3 13100T,1683,4,8,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-13100t
771,Intel Core i5 1130G7,1680,4,8,0.8-1.8GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1130g7
772,Intel Pentium Gold G7400T,1680,2,4,3.1GHz,2022.01,https://www.topcpu.net/cpu/intel-pentium-gold-g7400t
773,AMD Ryzen 7 3800XT,1679,8,16,3.9GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-3800xt
774,Intel Xeon Platinum 8368,1679,38,76,2.4GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8368
775,Intel Xeon W-3375,1678,38,76,2.5GHz,2021.07,https://www.topcpu.net/cpu/intel-xeon-w-3375
776,AMD Ryzen 9 4900H,1678,8,16,3.3GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-9-4900h
777,Intel Core i9 9900KS,1678,8,16,4.0GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-9900ks
778,Intel Xeon W-11865MLE,1678,8,16,1.5GHz,2021.08,https://www.topcpu.net/cpu/intel-xeon-w-11865mle
779,AMD EPYC Embedded 8124P,1677,16,32,2.45GHz,2023.09,https://www.topcpu.net/cpu/epyc-embedded-8124p
780,Intel Xeon Gold 6530,1676,32,64,2.1GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-gold-6530
781,Intel Xeon Platinum 8360Y,1675,36,72,2.4GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8360y
782,AMD EPYC 9734,1673,112,224,2.2GHz,2023.06,https://www.topcpu.net/cpu/amd-epyc-9734
783,Intel Xeon E-2176G,1672,6,12,3.7GHz,2018.07,https://www.topcpu.net/cpu/xeon-e-2176g
784,Intel Xeon Platinum 8452Y,1670,36,72,2GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8452y
785,AMD Ryzen Threadripper Pro 3995WX,1670,16,32,3.9GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-3995wx
786,AMD Ryzen Threadripper Pro 3955WX,1669,16,32,3.9GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-3955wx
787,Intel Xeon W-1290E,1669,10,20,3.5GHz,2020.05,https://www.topcpu.net/cpu/xeon-w-1290e
788,AMD EPYC 7J13,1668,64,128,2.55GHz,2021.01,https://www.topcpu.net/cpu/amd-epyc-7j13
789,Intel Core i5 11260H,1667,6,12,2.1-2.6GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i5-11260h
790,Intel Celeron G6900,1666,2,2,3.4GHz,2022.01,https://www.topcpu.net/cpu/intel-celeron-g6900
791,AMD EPYC 8224P,1666,24,48,2.55GHz,2023.09,https://www.topcpu.net/cpu/amd-epyc-8224p
792,Intel Core i9 9900K,1665,8,16,3.6GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9900k
793,AMD EPYC Embedded 8324P,1664,32,64,2.65GHz,2023.09,https://www.topcpu.net/cpu/epyc-embedded-8324p
794,AMD EPYC 8324P,1664,32,64,2.65GHz,2023.09,https://www.topcpu.net/cpu/amd-epyc-8324p
795,Intel Core i3-1115GRE,1661,2,4,2.2GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i3-1115gre
796,Intel Xeon E-2224G,1660,4,4,3.5GHz,2019.05,https://www.topcpu.net/cpu/xeon-e-2224g
797,AMD EPYC 7773X,1656,64,128,2.2GHz,2022.03,https://www.topcpu.net/cpu/amd-epyc-7773x
798,Intel Xeon Gold 6526Y,1656,16,32,2.8GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-gold-6526y
799,Intel Xeon Gold 5317,1654,12,24,3GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-5317
800,AMD EPYC 8124P,1654,16,32,2.45GHz,2023.09,https://www.topcpu.net/cpu/amd-epyc-8124p
801,AMD Ryzen 5 5600H,1652,6,12,3.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600h
802,Intel Pentium Gold G7400TE,1652,2,4,3GHz,2022.01,https://www.topcpu.net/cpu/intel-pentium-gold-g7400te
803,AMD Ryzen 7 Pro 6850U,1650,8,16,2.7GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-7-pro-6850u
804,AMD Ryzen 5 3500X,1650,6,6,3.6GHz,2019.09,https://www.topcpu.net/cpu/amd-ryzen-5-3500x
805,Intel Core i5 8600K,1649,6,6,3.6GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i5-8600k
806,Intel Xeon Platinum 8352V,1648,36,72,2.5GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8352v
807,Intel Core i5 10600K,1647,6,12,4.1GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600k
808,AMD Ryzen 7 4700G,1643,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-4700g
809,AMD Ryzen 5 3600,1640,6,12,3.6GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600
810,Intel Core i3 1215U,1640,6,8,1.2GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i3-1215u
811,Intel Xeon Gold 6314U,1639,32,64,2.3GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-6314u
812,AMD Ryzen 3 5400U,1639,4,8,2.6GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-3-5400u
813,AMD Ryzen 7 3700X,1639,8,16,3.6GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-7-3700x
814,Intel Xeon Gold 6338N,1635,32,64,2.2GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-6338n
815,Intel Xeon Gold 6354,1630,18,36,3GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-gold-6354
816,Intel Xeon Platinum 8454H,1629,32,64,2.1GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8454h
817,AMD EPYC 7203P,1627,8,16,2.8GHz,2023.09,https://www.topcpu.net/cpu/amd-epyc-7203p
818,AMD EPYC Embedded 8534P,1627,64,128,2.3GHz,2024.10,https://www.topcpu.net/cpu/epyc-embedded-8534p
819,Intel Core 5 223PE,1626,8,16,2.9GHz,2026.03,https://www.topcpu.net/cpu/intel-core-5-223pe
820,Intel Core i5 12500E,1625,6,12,2.9GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12500e
