排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
214,Intel Core i5 13400F,101,10,16,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13400f
215,AMD Ryzen 5 8600G,101,6,12,4.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-5-8600g
216,AMD Ryzen 5 Pro 8600G,101,6,12,4.3GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-5-pro-8600g
217,Intel Core i5 12500T,101,6,12,2GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12500t
218,Intel Core Ultra 7 255U,101,12,14,2.0GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-7-255u
219,Intel Core Ultra 5 125H,100,14,18,1.2GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-5-125h
220,Intel Core Ultra 7 155H,100,16,22,1.4GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-7-155h
221,Intel Core Ultra 5 235U,100,12,14,2.0GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-5-235u
222,AMD Ryzen 7 7445HS,100,6,12,3.2GHz,2023.03,https://www.topcpu.net/cpu/amd-ryzen-7-7445hs
223,AMD Ryzen 7 H 255,100,8,16,3.8GHz,2025.08,https://www.topcpu.net/cpu/amd-ryzen-7-h-255
224,AMD Ryzen 5 8640HS,99,6,12,3.5GHz,2023.12,https://www.topcpu.net/cpu/amd-ryzen-5-8640hs
225,AMD Ryzen 5 8645HS,99,6,12,4.3GHz,2023.12,https://www.topcpu.net/cpu/amd-ryzen-5-8645hs
226,AMD Ryzen 5 7640HS,99,6,12,4.3GHz,2023.04,https://www.topcpu.net/cpu/amd-ryzen-5-7640hs
227,AMD Ryzen 5 Pro 7640HS,99,6,12,4.3GHz,2023.06,https://www.topcpu.net/cpu/amd-ryzen-5-pro-7640hs
228,AMD Ryzen 5 PRO 8645HS,99,6,12,4.3GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-5-pro-8645hs
229,Intel Core Ultra 5 225U,99,12,14,1.5GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-5-225u
230,AMD Ryzen 7 8745HS,99,8,16,3.8GHz,2024.07,https://www.topcpu.net/cpu/amd-ryzen-7-8745hs
231,AMD Ryzen 7 5800X,98,8,16,3.8GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-7-5800x
232,Intel Core i5 1240P,98,12,16,1.7GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1240p
233,AMD Ryzen 9 5900XT,98,16,32,3.3GHz,2024.07,https://www.topcpu.net/cpu/amd-ryzen-9-5900xt
234,Intel Xeon w9-3495X,98,56,112,1.9GHz,2023.02,https://www.topcpu.net/cpu/intel-xeon-w9-3495x
235,AMD Ryzen 5 240,98,6,12,4.3GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-5-240
236,AMD Ryzen 7 5800XT,97,8,16,3.8GHz,2024.07,https://www.topcpu.net/cpu/amd-ryzen-7-5800xt
237,Intel Core 5 210H,97,8,12,2.2GHz,2024.12,https://www.topcpu.net/cpu/intel-core-5-210h
238,AMD Ryzen 5 220,97,6,12,3.7GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-5-220
239,AMD Ryzen 5 230,97,6,12,3.5GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-5-230
240,Intel Core Ultra 5 335,97,8,8,2.2GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-5-335
241,AMD Ryzen 5 5600X,96,6,12,3.7GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-5-5600x
242,AMD Ryzen 3 8300G,96,4,8,3.4GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-3-8300g
243,Intel Core i5 12500,96,6,12,3.0GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12500
244,AMD Ryzen 3 Pro 8300G,96,4,8,3.4GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-3-pro-8300g
245,Intel Core i5 12450H,96,8,12,2GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12450h
246,Qualcomm Snapdragon X X1 26 100,96,8,8,2.98GHz,2025.01,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-x1-26-100
247,AMD Ryzen 5 Pro 215,96,6,12,3.2GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-5-pro-215
248,AMD Ryzen 5 7540U,96,6,12,3.2GHz,2023.05,https://www.topcpu.net/cpu/amd-ryzen-5-7540u
249,AMD Ryzen 7 5800X3D,95,8,16,3.4GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-7-5800x3d
250,AMD Ryzen 5 7600,95,6,12,3.8GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7600
251,Intel Core Ultra 5 325,95,8,8,2.1GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-5-325
252,AMD Ryzen 9 5900X,94,12,24,3.7GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-9-5900x
253,Intel Core i5 12450HX,94,8,12,2.4GHz,2022.05,https://www.topcpu.net/cpu/intel-core-i5-12450hx
254,AMD Ryzen 9 5950X,93,16,32,3.4GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-9-5950x
255,AMD Ryzen 7 7735HS,92,8,16,3.2GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7735hs
256,AMD Ryzen 7 5700X,92,8,16,3.4GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-7-5700x
257,Intel Core i3 1315U,92,6,8,1.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-1315u
258,Intel Core Ultra 5 322,92,6,6,2.5GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-5-322
259,Intel Core Ultra 5 332,92,6,6,2.5GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-5-332
260,Intel Core i7 11700KF,91,8,16,3.6GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i7-11700kf
261,Intel Core i7 11700K,91,8,16,3.6GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i7-11700k
262,Intel Core i7 1355U,91,10,12,1.7GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-1355u
263,Intel Core i7 1370P,91,14,20,1.9GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-1370p
264,AMD Ryzen 5 3600X,91,6,12,3.8GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600x
265,AMD Ryzen Threadripper PRO 5965WX,90,24,48,3.8GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-5965wx
266,Intel Core Ultra 5 125U,90,12,14,1.3GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-5-125u
267,Intel Core 5 120F,89,6,12,2.5GHz,2025.06,https://www.topcpu.net/cpu/intel-core-5-120f
268,AMD Ryzen 5 5500GT,88,6,12,3.6GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-5-5500gt
269,Intel Processor 300,88,2,4,3.9GHz,2023.10,https://www.topcpu.net/cpu/intel-processor-300
270,AMD Ryzen Threadripper PRO 5995WX,87,64,128,2.7GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-5995wx
271,AMD Ryzen 5 5600F,86,6,12,3.0GHz,2025.09,https://www.topcpu.net/cpu/amd-ryzen-5-5600f
272,AMD Ryzen 7 170,86,8,16,3.2GHz,2025.10,https://www.topcpu.net/cpu/amd-ryzen-7-170
273,AMD Ryzen 5 5600,85,6,12,3.5GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-5-5600
274,AMD Ryzen 7 5700G,85,8,16,3.8GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-7-5700g
275,AMD Ryzen 5 150,85,6,12,3.3GHz,2025.10,https://www.topcpu.net/cpu/amd-ryzen-5-150
276,AMD Ryzen 5 5600G,84,6,12,3.9GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-5-5600g
277,AMD Ryzen 7 5700X3D,84,8,16,3.0GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-7-5700x3d
278,AMD Ryzen 7 7730U,83,8,16,2.0GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7730u
279,AMD Ryzen 7 3800XT,81,8,16,3.9GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-3800xt
280,AMD Ryzen 7 3800X,81,8,16,3.9GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-7-3800x
281,AMD Ryzen 9 3950X,80,16,32,3.5GHz,2019.11,https://www.topcpu.net/cpu/amd-ryzen-9-3950x
282,AMD Ryzen 7 5600X3D,80,6,12,3.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-7-5600x3d
283,AMD Ryzen 5 5500X3D,80,6,12,3.0GHz,2025.06,https://www.topcpu.net/cpu/amd-ryzen-5-5500x3d
284,AMD Ryzen 5 5600X3D,80,6,12,3.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600x3d
285,AMD Ryzen 3 7330U,80,4,8,2.3GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-3-7330u
286,AMD Ryzen 9 3900XT,79,12,24,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-9-3900xt
287,AMD Ryzen Threadripper 3970X,78,32,64,3.7GHz,2019.11,https://www.topcpu.net/cpu/amd-ryzen-threadripper-3970x
288,AMD Ryzen 5 5600HS,78,6,12,3.0GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600hs
289,AMD EPYC 7773X,77,64,128,2.2GHz,2022.03,https://www.topcpu.net/cpu/amd-epyc-7773x
290,AMD Ryzen Threadripper 3960X,77,24,48,3.8GHz,2019.11,https://www.topcpu.net/cpu/amd-ryzen-threadripper-3960x
291,AMD Ryzen 5 3600XT,76,6,12,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600xt
292,AMD Ryzen Threadripper 3990X,75,64,128,2.9GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-threadripper-3990x
293,AMD Ryzen 9 3900X,74,12,24,3.8GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-9-3900x
294,AMD Ryzen 7 3700X,74,8,16,3.6GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-7-3700x
295,AMD Ryzen 5 4500,74,6,12,3.6GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-5-4500
296,AMD Ryzen 9 7940HS,70,8,16,4.0GHz,2023.04,https://www.topcpu.net/cpu/amd-ryzen-9-7940hs
297,AMD Ryzen 3 4100,69,4,8,3.8GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-3-4100
298,Intel Core 3 N355,66,8,8,,2025.01,https://www.topcpu.net/cpu/intel-core-3-n355
299,Intel Processor N150,61,4,4,0.1GHz,2024.11,https://www.topcpu.net/cpu/intel-processor-n150
300,Intel Processor N95,60,4,4,,2023.01,https://www.topcpu.net/cpu/intel-processor-n95
301,Intel Processor N250,59,4,4,0.1GHz,2025.01,https://www.topcpu.net/cpu/intel-processor-n250
302,Intel Core i3 N300,34,8,8,,2023.01,https://www.topcpu.net/cpu/intel-core-i3-n300
