排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
223,Intel Core i9 11900T,3319,8,16,1.5GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i9-11900t
224,Qualcomm Snapdragon X Elite (X1E-80-100),3318,12,12,3.4GHz,2023.10,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-elite-x1e-80-100
225,Intel Core i7 11700F,3311,8,16,2.5GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i7-11700f
226,AMD Ryzen 9 5900H,3308,8,16,3.3GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-9-5900h
227,Intel Core i7 1255U,3308,10,12,1.7GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1255u
228,Intel Core i7 1280P,3302,14,20,1.8GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1280p
229,Intel Core i5 11600,3285,6,12,2.8GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11600
230,Intel Core i5 1235U,3279,10,12,1.3GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1235u
231,AMD Ryzen 7 5700G,3266,8,16,3.8GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-7-5700g
232,AMD Ryzen 7 6800H,3261,8,16,3.2GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-7-6800h
233,Intel Core 5 220U,3254,10,12,1.4GHz,2025.01,https://www.topcpu.net/cpu/intel-core-5-220u
234,Intel Core i9 11980HK,3248,8,16,2.6-3.3GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i9-11980hk
235,Intel Core i5 1240P,3247,12,16,1.7GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1240p
236,AMD Ryzen 5 5600,3247,6,12,3.5GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-5-5600
237,AMD Ryzen 7 Pro 6850U,3238,8,16,2.7GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-7-pro-6850u
238,AMD Ryzen 7 5800X3D,3232,8,16,3.4GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-7-5800x3d
239,AMD Ryzen 5 6600H,3229,6,12,3.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-6600h
240,Intel Core i5 1240U,3223,10,12,1.1GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1240u
241,AMD Ryzen 7 6800U​,3218,8,16,2.7GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-7-6800u
242,Intel Processor 300,3218,2,4,3.9GHz,2023.10,https://www.topcpu.net/cpu/intel-processor-300
243,Intel Core i9 11950H,3214,8,16,2.1-2.6GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i9-11950h
244,Qualcomm Snapdragon X Plus,3208,10,10,3.4GHz,2024.04,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-plus
245,Qualcomm Snapdragon X Plus (X1P-64-100),3208,10,10,3.4GHz,2024.04,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-plus-x1p-64-100
246,AMD Ryzen 7 7435HS,3204,8,16,3.1GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-7-7435hs
247,AMD Ryzen 5 7535HS,3199,6,12,3.3GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7535hs
248,AMD Ryzen 5 5600X3D,3191,6,12,3.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600x3d
249,AMD Ryzen 5 6600U,3190,6,12,2.9GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-6600u
250,Intel Core i7 1260U,3188,10,12,1.1GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1260u
251,Qualcomm Snapdragon X Elite (X1E-78-100),3184,12,12,3.4GHz,2023.10,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-elite-x1e-78-100
252,AMD Ryzen 9 5900HX,3183,8,16,3.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-9-5900hx
253,AMD Ryzen 7 5600X3D,3182,6,12,3.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-7-5600x3d
254,AMD Ryzen 5 5600G,3178,6,12,3.9GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-5-5600g
255,AMD Ryzen 9 5900HS,3173,8,16,3.0GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-9-5900hs
256,Intel Core i9 11900H,3166,8,16,2.1-2.5GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i9-11900h
257,AMD Ryzen 7 6800HS,3162,8,16,3.2GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-7-6800hs
258,AMD Ryzen 9 5980HS,3161,8,16,3.0GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-9-5980hs
259,Intel Core i7 11850H,3160,8,16,2.1-2.5GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i7-11850h
260,Intel Core i7 11700,3150,8,16,2.5GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i7-11700
261,Intel Core i5 1245U,3147,10,12,1.6GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1245u
262,Intel Core i9 10900K,3135,10,20,3.7GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900k
263,AMD Ryzen 5 150,3125,6,12,3.3GHz,2025.10,https://www.topcpu.net/cpu/amd-ryzen-5-150
264,Intel Core i9 10900KF,3118,10,20,3.7GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900kf
265,Intel Core i5 11500,3115,6,12,2.7GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11500
266,Intel Core i7 11800H,3111,8,16,1.9-2.3GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i7-11800h
267,Intel Core i9 10850K,3083,10,20,3.6GHz,2020.07,https://www.topcpu.net/cpu/intel-core-i9-10850k
268,Intel Core i5 11500H,3081,6,12,2.4-2.9GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i5-11500h
269,AMD Ryzen 5 7535U,3078,6,12,2.9GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7535u
270,AMD Ryzen 5 7430U,3071,6,12,2.3GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7430u
271,AMD Ryzen 7 5800H,3060,8,16,3.2GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5800h
272,Intel Core i7 10700K,3060,8,16,3.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700k
273,Intel Core i9 10900F,3055,10,20,2.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900f
274,Intel Core i7 11375H,3041,4,8,3.0-3.3GHz,2021.01,https://www.topcpu.net/cpu/intel-core-i7-11375h
275,AMD Ryzen 7 5825U,3040,8,16,2.0GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-7-5825u
276,Intel Core i7 10700KF,3040,8,16,3.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700kf
277,Intel Core i7 1195G7,3037,4,8,1.3-2.9GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i7-1195g7
278,Intel Pentium Gold G7400,3036,2,4,3.7GHz,2022.01,https://www.topcpu.net/cpu/intel-pentium-gold-g7400
279,AMD Ryzen 7 5800HS,3032,8,16,2.8GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5800hs
280,Intel Core i5 11400,3031,6,12,2.6GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11400
281,Intel Core i5 11400H,3030,6,12,2.2-2.7GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i5-11400h
282,AMD Ryzen 7 170,3030,8,16,3.2GHz,2025.10,https://www.topcpu.net/cpu/amd-ryzen-7-170
283,Intel Core i9 9900KS,3029,8,16,4.0GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-9900ks
284,Intel Core i9 10900,3028,10,20,2.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900
285,AMD Ryzen 5 5500,3028,6,12,3.6GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-5-5500
286,AMD Ryzen 7 Pro 5850U,3026,8,16,1.9GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-7-pro-5850u
287,AMD Ryzen 7 5800U,3025,8,16,1.9GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5800u
288,AMD Ryzen 7 7730U,3020,8,16,2.0GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7730u
289,Intel Core i5 11400F,3015,6,12,2.6GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11400f
290,Intel Core i7 11600H,3007,6,12,2.5-2.9GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i7-11600h
291,AMD Ryzen 3 5300G,3004,4,8,4.0GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-3-5300g
292,Intel Processor U300,2999,5,6,1.2GHz,2023.01,https://www.topcpu.net/cpu/intel-processor-u300
293,AMD Ryzen 7 5700X3D,2971,8,16,3.0GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-7-5700x3d
294,Intel Core i7 11370H,2950,4,8,3.0-3.3GHz,2021.01,https://www.topcpu.net/cpu/intel-core-i7-11370h
295,AMD Ryzen 5 5600H,2949,6,12,3.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600h
296,AMD Ryzen 5 Pro 5650U,2949,6,12,2.3GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-5-pro-5650u
297,Intel Core i5 11320H,2946,4,8,2.5-3.2GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i5-11320h
298,Intel Core i9 9900K,2945,8,16,3.6GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9900k
299,Intel Core i9 9900KF,2945,8,16,3.6GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i9-9900kf
300,Intel Core i7 11390H,2936,4,8,2.9-3.4GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i7-11390h
301,AMD Ryzen 3 5425U,2935,4,8,2.7GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-3-5425u
302,Intel Core i5 11260H,2926,6,12,2.1-2.6GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i5-11260h
303,Intel Core i5 10600KF,2923,6,12,4.1GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600kf
304,Intel Core i7 10700,2912,8,16,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700
305,Intel Core i5 10600K,2911,6,12,4.1GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600k
306,AMD Ryzen 5 5600U,2902,6,12,2.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600u
307,Intel Core i5 10600,2896,6,12,3.3GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600
308,Intel Core i7 10700F,2890,8,16,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700f
309,Intel Core i5 1155G7,2881,4,8,1.0-2.5GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i5-1155g7
310,AMD Ryzen 5 5625U,2880,6,12,2.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-5625u
311,Intel Core i7 9700K,2878,8,8,3.6GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i7-9700k
312,Intel Core i7 9700KF,2877,8,8,3.6GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i7-9700kf
313,Intel Core i7 8086K,2876,6,12,4.0GHz,2018.06,https://www.topcpu.net/cpu/intel-core-i7-8086k
314,AMD Ryzen 3 7330U,2874,4,8,2.3GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-3-7330u
315,Intel Core i7 1250U,2861,10,12,1.1GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1250u
316,Intel Core i7 1185G7,2839,4,8,1.2-3.0GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1185g7
317,Intel Core i3 10320,2834,4,8,3.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10320
318,Intel Core i9 9900,2833,8,16,3.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9900
319,AMD Ryzen 5 7235HS,2829,4,8,3.2GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7235hs
320,Intel Core i7 1165G7,2825,4,8,1.2-2.8GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1165g7
321,Intel Core i5 11300H,2818,4,8,2.6-3.1GHz,2021.01,https://www.topcpu.net/cpu/intel-core-i5-11300h
322,Intel Core i9 10980HK,2815,8,16,2.4GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i9-10980hk
323,AMD Ryzen 3 Pro 5450U,2805,4,8,2.6GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-3-pro-5450u
324,Intel Core 5 220H,2797,12,16,2.7GHz,2024.12,https://www.topcpu.net/cpu/intel-core-5-220h
325,AMD Ryzen 7 3800XT,2793,8,16,3.9GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-3800xt
326,Intel Core i5 1145G7,2790,4,8,1.1-2.6GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1145g7
327,AMD Ryzen 9 3900XT,2769,12,24,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-9-3900xt
328,Intel Core i7 9700F,2768,8,8,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700f
329,Intel Core i7 9700,2764,8,8,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700
330,Intel Core i7 7740X,2759,4,8,4.3GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i7-7740x
331,Intel Core i9 10885H,2759,8,16,2.4GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i9-10885h
332,Intel Core i5 9600KF,2752,6,6,3.7GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9600kf
333,Intel Core i7 10875H,2752,8,16,2.3GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10875h
334,Intel Core i5 10500,2751,6,12,3.1GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10500
335,AMD Ryzen 5 3600XT,2749,6,12,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600xt
336,Intel Core i7 8700K,2748,6,12,3.7GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i7-8700k
337,Intel Core i5 9600K,2738,6,6,3.7GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i5-9600k
338,Intel Core i9 10920X,2738,12,24,3.5GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10920x
339,Intel Core i5 9600,2726,6,6,3.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9600
340,AMD Ryzen 7 4700G,2722,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-4700g
341,AMD Ryzen 7 3800X,2713,8,16,3.9GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-7-3800x
342,Intel Core i7 7700K,2712,4,8,4.2GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700k
343,Intel Core i5 1135G7,2706,4,8,0.9-2.4GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1135g7
344,AMD Ryzen 7 Pro 4750G,2704,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-pro-4750g
345,AMD Ryzen 9 4900H,2703,8,16,3.3GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-9-4900h
346,Intel Core i7 10850H,2703,6,12,2.7GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10850h
347,AMD Ryzen 9 3900X,2701,12,24,3.8GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-9-3900x
348,AMD Ryzen 9 3950X,2699,16,32,3.5GHz,2019.11,https://www.topcpu.net/cpu/amd-ryzen-9-3950x
349,Intel Core i7 10870H,2699,8,16,2.2GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-10870h
350,Intel Core i5 10400H,2694,4,8,2.6GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10400h
351,AMD Ryzen 7 4700GE,2690,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-4700ge
352,AMD Ryzen Threadripper Pro 3945WX,2690,12,24,4GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-3945wx
353,Intel Core i9 10940X,2686,14,28,3.3GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10940x
354,AMD Ryzen Threadripper 3960X,2683,24,48,3.8GHz,2019.11,https://www.topcpu.net/cpu/amd-ryzen-threadripper-3960x
355,AMD Ryzen 7 Pro 4750GE,2682,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-pro-4750ge
356,AMD Ryzen Threadripper Pro 3955WX,2682,16,32,3.9GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-3955wx
357,Intel Core i7 10750H,2680,6,12,2.6GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10750h
358,AMD Ryzen Threadripper Pro 3995WX,2679,16,32,3.9GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-3995wx
359,Intel Core i3 9350K,2676,4,4,4.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9350k
360,Intel Core i3 9350KF,2676,4,4,4.0GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i3-9350kf
361,Intel Celeron G6900,2674,2,2,3.4GHz,2022.01,https://www.topcpu.net/cpu/intel-celeron-g6900
362,Intel Core i3 10300,2670,4,8,3.7GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10300
363,Intel Core i3 10105F,2666,4,8,3.7GHz,2021.02,https://www.topcpu.net/cpu/intel-core-i3-10105f
364,Intel Core i9 10900X,2664,10,20,3.7GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10900x
365,AMD Ryzen Threadripper 3970X,2661,32,64,3.7GHz,2019.11,https://www.topcpu.net/cpu/amd-ryzen-threadripper-3970x
366,AMD Ryzen Threadripper Pro 3975WX,2661,32,64,3.5GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-3975wx
367,AMD Ryzen 3 3300X,2660,4,8,3.8GHz,2020.04,https://www.topcpu.net/cpu/amd-ryzen-3-3300x
368,Intel Core i3 9300,2660,4,4,3.7GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9300
369,Intel Core i7 8569U,2657,4,8,2.8GHz,2019.05,https://www.topcpu.net/cpu/intel-core-i7-8569u
370,AMD Ryzen 7 3700X,2656,8,16,3.6GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-7-3700x
371,Intel Core i3 1115G4,2656,2,4,1.7-3.0GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i3-1115g4
372,AMD Ryzen 5 Pro 4650G,2652,6,12,3.7GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-pro-4650g
373,Intel Core i7 8700,2647,6,12,3.2GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i7-8700
374,AMD Ryzen 5 3600X,2646,6,12,3.8GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600x
375,Intel Core i9 10980XE,2646,18,36,3.0GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10980xe
376,AMD Ryzen 5 4600G,2639,6,12,3.7GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-4600g
377,Intel Core i7 1160G7,2639,4,8,0.9-2.1GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1160g7
378,AMD Ryzen 3 5400U,2637,4,8,2.6GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-3-5400u
379,AMD Ryzen 5 Pro 4650GE,2628,6,12,3.3GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-pro-4650ge
380,Intel Core i5 1140G7,2626,4,8,0.8-1.8GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1140g7
381,AMD Ryzen 5 4600GE,2624,6,12,3.3GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-4600ge
382,Intel Core i5 9500F,2622,6,6,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9500f
383,Intel Core i5 1230U,2622,10,12,1.0GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1230u
384,AMD Ryzen 9 4900HS,2614,8,16,3.0GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-9-4900hs
385,AMD Ryzen 7 4800H,2609,8,16,2.9GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4800h
386,Intel Core i9 9920X,2608,12,24,3.5GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9920x
387,Intel Core i9 9940X,2608,14,28,3.3GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9940x
388,Intel Core i9 9960X,2608,16,32,3.1GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9960x
389,Intel Core i3 10100,2605,4,8,3.6GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i3-10100
390,Intel Core i7 10700T,2605,8,16,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700t
391,Intel Core i5 8600K,2603,6,6,3.6GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i5-8600k
392,AMD Ryzen 5 4500,2597,6,12,3.6GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-5-4500
393,AMD Ryzen 7 4800HS,2596,8,16,2.9GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-7-4800hs
394,AMD Ryzen 7 4800U,2596,8,16,1.8GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4800u
395,Intel Core i5 10500H,2595,6,12,2.5GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10500h
396,Intel Core i5 10300H,2593,4,8,2.5GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10300h
397,AMD Ryzen 7 5700U,2584,8,16,1.8GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5700u
398,Intel Core i3 10100F,2583,4,8,3.6GHz,2020.10,https://www.topcpu.net/cpu/intel-core-i3-10100f
399,Intel Core i5 8600,2574,6,6,3.1GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8600
400,Intel Core i5 9500,2574,6,6,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9500
401,Intel Core i7 9800X,2573,8,16,3.8GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i7-9800x
402,Intel Core i9 9980HK,2570,8,16,2.4GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9980hk
403,Intel Core i5 10400,2569,6,12,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400
404,Intel Core i9 9980XE,2569,18,36,3.0GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9980xe
405,AMD Ryzen 5 3600,2565,6,12,3.6GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600
406,Intel Core i9 9900X,2565,10,20,3.5GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9900x
407,Intel Pentium Gold G6600,2564,2,4,4.2GHz,2020.05,https://www.topcpu.net/cpu/intel-pentium-gold-g6600
408,AMD Ryzen Threadripper 3990X,2560,64,128,2.9GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-threadripper-3990x
409,AMD Ryzen 3 4300G,2558,4,8,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-4300g
410,Intel Core i5 7600K,2557,4,4,3.8GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7600k
411,Intel Core i9 7900X,2556,10,20,3.3GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i9-7900x
412,Intel Core i5 10400F,2551,6,12,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400f
413,Intel Core i9 9880H,2551,8,16,2.3GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9880h
414,AMD Ryzen 3 4300GE,2545,4,8,3.5GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-4300ge
415,Intel Core i7 7820X,2536,8,16,3.6GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i7-7820x
416,Intel Core i7 9850H,2535,6,12,2.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9850h
417,AMD Ryzen 3 4100,2525,4,8,3.8GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-3-4100
418,AMD Ryzen 3 Pro 4350G,2517,4,8,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-pro-4350g
419,AMD Ryzen 3 Pro 4350GE,2517,4,8,3.5GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-pro-4350ge
420,AMD Ryzen 7 4700U,2510,8,8,2.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4700u
421,Intel Core i7 8557U,2510,4,8,1.7GHz,2019.07,https://www.topcpu.net/cpu/intel-core-i7-8557u
422,Intel Core i5 7640X,2505,4,4,4.0GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i5-7640x
423,Intel Core i7 6700K,2503,4,8,4.0GHz,2015.08,https://www.topcpu.net/cpu/intel-core-i7-6700k
424,Intel Core i3 9100,2500,4,4,3.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9100
425,Intel Pentium Gold G6500,2500,2,4,4.1GHz,2020.05,https://www.topcpu.net/cpu/intel-pentium-gold-g6500
426,Intel Core i3 9100F,2495,4,4,3.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i3-9100f
427,Intel Core i3 1125G4,2492,4,8,0.9-2.0GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i3-1125g4
428,Intel Core i9 7980XE,2492,18,36,2.6GHz,2017.09,https://www.topcpu.net/cpu/intel-core-i9-7980xe
429,Intel Core i5 9400H,2490,4,8,2.5GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i5-9400h
430,Intel Core i9 7960X,2489,16,32,2.8GHz,2017.09,https://www.topcpu.net/cpu/intel-core-i9-7960x
431,Intel Core i9 7920X,2488,12,24,2.9GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i9-7920x
432,Intel Core i3 8350K,2485,4,4,4.0GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i3-8350k
433,AMD Ryzen 3 7320U,2483,4,8,2.4GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-3-7320u
434,Intel Core i9 9900T,2470,8,16,2.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9900t
435,Intel Core i5 10200H,2460,4,8,2.4GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-10200h
436,Intel Core i5 7600,2460,4,4,3.5GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7600
437,Intel Core i5 8500,2460,6,6,3.0GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8500
438,Intel Core i9 10900T,2460,10,20,1.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900t
439,Intel Core i9 8950HK,2460,6,12,2.9GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i9-8950hk
440,Intel Pentium Gold G6400,2460,2,4,4.0GHz,2020.05,https://www.topcpu.net/cpu/intel-pentium-gold-g6400
441,Intel Core i5 9400,2457,6,6,2.9GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9400
442,Intel Core i7 12650HX,2457,14,20,2.0GHz,2022.05,https://www.topcpu.net/cpu/intel-core-i7-12650hx
