排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
207,AMD Ryzen 7 5700X3D,806,8,16,3.0GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-7-5700x3d
208,Apple M1 Pro,803,10,10,2.0GHz,2021.10,https://www.topcpu.net/cpu/apple-m1-pro
209,Intel Core Ultra 7 155H,802,16,22,1.4GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-7-155h
210,AMD Ryzen Z2 Extreme,791,8,16,2.0GHz,2025.06,https://www.topcpu.net/cpu/amd-ryzen-z2-extreme
211,Intel Core Ultra 5 135H,790,14,18,1.7GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-5-135h
212,Apple M1 Max,789,10,10,3.2GHz,2021.10,https://www.topcpu.net/cpu/apple-m1-max
213,AMD Ryzen Threadripper 1920X,783,12,24,3.5GHz,2017.08,https://www.topcpu.net/cpu/amd-ryzen-threadripper-1920x
214,Apple M2 Pro,782,12,12,3.5GHz,2023.01,https://www.topcpu.net/cpu/apple-m2-pro
215,AMD Ryzen 7 7735HS,776,8,16,3.2GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7735hs
216,AMD Ryzen 5 Pro 8600G,770,6,12,4.3GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-5-pro-8600g
217,AMD Ryzen 7 3800X,768,8,16,3.9GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-7-3800x
218,AMD Ryzen 5 8600G,767,6,12,4.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-5-8600g
219,AMD Ryzen 7 5700G,764,8,16,3.8GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-7-5700g
220,AMD Ryzen 7 5700,764,8,16,3.7GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-7-5700
221,Qualcomm Snapdragon X2 Plus (X2P 42 100),752,6,6,3.4GHz,2026.01,https://www.topcpu.net/cpu/qualcomm-snapdragon-x2-plus-x2p-42-100
222,AMD Ryzen AI 7 350,749,8,16,2.0GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-7-350
223,Intel Core i7 11700,742,8,16,2.5GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i7-11700
224,AMD Ryzen 7 3800XT,734,8,16,3.9GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-3800xt
225,AMD Ryzen 7 7840U,722,8,16,3.3GHz,2023.05,https://www.topcpu.net/cpu/amd-ryzen-7-7840u
226,AMD Ryzen Z1 Extreme,722,8,16,3.3GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-z1-extreme
227,Intel Core i7 12650H,722,10,16,2.3GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i7-12650h
228,AMD Ryzen 9 7940HS,721,8,16,4.0GHz,2023.04,https://www.topcpu.net/cpu/amd-ryzen-9-7940hs
229,AMD Ryzen 7 170,720,8,16,3.2GHz,2025.10,https://www.topcpu.net/cpu/amd-ryzen-7-170
230,AMD Ryzen 9 6900HX,719,8,16,3.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-9-6900hx
231,AMD Ryzen 5 240,718,6,12,4.3GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-5-240
232,AMD Ryzen AI 7 445,709,6,12,2.0GHz,2026.01,https://www.topcpu.net/cpu/amd-ryzen-ai-7-445
233,AMD Ryzen AI 7 Pro 360,708,8,16,2.0GHz,2024.10,https://www.topcpu.net/cpu/amd-ryzen-ai-7-pro-360
234,Apple M3,707,8,8,4.05GHz,2023.10,https://www.topcpu.net/cpu/apple-m3
235,Intel Core 5 220H,703,12,16,2.7GHz,2024.12,https://www.topcpu.net/cpu/intel-core-5-220h
236,AMD Ryzen 5 8645HS,702,6,12,4.3GHz,2023.12,https://www.topcpu.net/cpu/amd-ryzen-5-8645hs
237,Intel Core i5 12400,701,6,12,2.5GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12400
238,AMD Ryzen 5 PRO 8645HS,701,6,12,4.3GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-5-pro-8645hs
239,AMD Ryzen 7 5600X3D,698,6,12,3.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-7-5600x3d
240,AMD Ryzen 5 5600X3D,698,6,12,3.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600x3d
241,AMD Ryzen AI 5 340,689,6,12,2.0GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-5-340
242,AMD Ryzen AI 5 440,689,6,12,2.0GHz,2026.01,https://www.topcpu.net/cpu/amd-ryzen-ai-5-440
243,AMD Ryzen 7 3700X,688,8,16,3.6GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-7-3700x
244,AMD Ryzen 5 8500G,686,6,12,3.5GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-5-8500g
245,AMD Ryzen 5 5500X3D,684,6,12,3.0GHz,2025.06,https://www.topcpu.net/cpu/amd-ryzen-5-5500x3d
246,AMD Ryzen 5 5600X,668,6,12,3.7GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-5-5600x
247,Intel Core Ultra 5 125H,668,14,18,1.2GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-5-125h
248,Qualcomm Snapdragon X Plus (X1P-42-100),661,8,8,3.2GHz,2024.09,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-plus-x1p-42-100
249,AMD Ryzen 5 230,660,6,12,3.5GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-5-230
250,AMD Ryzen AI 5 435,654,6,12,2.0GHz,2026.01,https://www.topcpu.net/cpu/amd-ryzen-ai-5-435
251,Qualcomm Snapdragon X X1 26 100,646,8,8,2.98GHz,2025.01,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-x1-26-100
252,AMD Ryzen 5 5600,642,6,12,3.5GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-5-5600
253,Intel Core Ultra 7 258V,636,8,8,2.2GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-7-258v
254,AMD Ryzen 5 220,631,6,12,3.7GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-5-220
255,Intel Core Ultra 9 288V,628,8,8,3.3GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-9-288v
256,Intel Core i5 12450HX,624,8,12,2.4GHz,2022.05,https://www.topcpu.net/cpu/intel-core-i5-12450hx
257,Intel Core 5 120F,624,6,12,2.5GHz,2025.06,https://www.topcpu.net/cpu/intel-core-5-120f
258,AMD Ryzen 7 7445HS,620,6,12,3.2GHz,2023.03,https://www.topcpu.net/cpu/amd-ryzen-7-7445hs
259,AMD Ryzen 5 5500GT,614,6,12,3.6GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-5-5500gt
260,AMD Ryzen 5 5600F,610,6,12,3.0GHz,2025.09,https://www.topcpu.net/cpu/amd-ryzen-5-5600f
261,AMD Ryzen 5 Pro 215,604,6,12,3.2GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-5-pro-215
262,AMD Ryzen 7 7730U,601,8,16,2.0GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7730u
263,Intel Core Ultra 7 265U,597,12,14,2.1GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-7-265u
264,Intel Core Ultra 7 255U,588,12,14,2.0GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-7-255u
265,Intel Core Ultra 7 266V,586,8,8,2.2GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-7-266v
266,AMD Ryzen 5 5600G,578,6,12,3.9GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-5-5600g
267,Intel Core Ultra 5 235U,571,12,14,2.0GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-5-235u
268,AMD Ryzen 5 150,564,6,12,3.3GHz,2025.10,https://www.topcpu.net/cpu/amd-ryzen-5-150
269,AMD Ryzen 5 3600XT,563,6,12,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600xt
270,AMD Ryzen 5 5600HS,559,6,12,3.0GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600hs
271,AMD Ryzen AI 5 430,557,4,8,2.0GHz,2026.01,https://www.topcpu.net/cpu/amd-ryzen-ai-5-430
272,Apple M2,555,8,8,3.5GHz,2022.06,https://www.topcpu.net/cpu/apple-m2
273,Intel Core Ultra 7 155U,549,12,14,1.7GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-7-155u
274,Intel Core Ultra 5 225U,540,12,14,1.5GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-5-225u
275,Intel Core Ultra 5 228V,539,8,8,2.1GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-5-228v
276,AMD Ryzen 5 3600X,536,6,12,3.8GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600x
277,AMD Ryzen 3 8300G,521,4,8,3.4GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-3-8300g
278,AMD Ryzen 3 Pro 8300G,521,4,8,3.4GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-3-pro-8300g
279,AMD Ryzen 5 7540U,511,6,12,3.2GHz,2023.05,https://www.topcpu.net/cpu/amd-ryzen-5-7540u
280,Apple M1,509,8,8,2.1GHz,2020.11,https://www.topcpu.net/cpu/apple-m1
281,Intel Core 5 210H,509,8,12,2.2GHz,2024.12,https://www.topcpu.net/cpu/intel-core-5-210h
282,Apple A18 Pro (MacBook),502,6,6,2GHz,2024.09,https://www.topcpu.net/cpu/apple-a18-pro-macbook
283,Intel Core Ultra 5 125U,493,12,14,1.3GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-5-125u
284,Intel Core Ultra 5 335,492,8,8,2.2GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-5-335
285,Intel Core Ultra 5 325,484,8,8,2.1GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-5-325
286,AMD Ryzen 5 4500,483,6,12,3.6GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-5-4500
287,Intel Core Ultra 5 332,428,6,6,2.5GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-5-332
288,Intel Core Ultra 5 322,425,6,6,2.5GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-5-322
289,Intel Core 5 220U,423,10,12,1.4GHz,2025.01,https://www.topcpu.net/cpu/intel-core-5-220u
290,AMD Ryzen 3 4100,364,4,8,3.8GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-3-4100
291,Intel Core 3 N355,334,8,8,,2025.01,https://www.topcpu.net/cpu/intel-core-3-n355
292,AMD Ryzen 3 7330U,275,4,8,2.3GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-3-7330u
293,Intel Core i3 1315U,246,6,8,1.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-1315u
294,Intel Processor N150,219,4,4,0.1GHz,2024.11,https://www.topcpu.net/cpu/intel-processor-n150
295,Intel Processor 300,216,2,4,3.9GHz,2023.10,https://www.topcpu.net/cpu/intel-processor-300
296,Intel Processor N250,191,4,4,0.1GHz,2025.01,https://www.topcpu.net/cpu/intel-processor-n250
297,Intel Processor N95,182,4,4,,2023.01,https://www.topcpu.net/cpu/intel-processor-n95
298,Intel Core i3 N300,165,8,8,,2023.01,https://www.topcpu.net/cpu/intel-core-i3-n300
