排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
49,AMD Ryzen 9 9950X3D,22567,16,32,4.3GHz,2025.03,https://www.topcpu.net/cpu/amd-ryzen-9-9950x3d
50,AMD EPYC 9655,22544,96,192,2.6GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9655
51,Intel Core i9 14900KF,22411,24,32,3.2GHz,2023.10,https://www.topcpu.net/cpu/intel-core-i9-14900kf
52,Intel Core i9 13900KF,22375,24,32,3.0GHz,2022.09,https://www.topcpu.net/cpu/intel-core-i9-13900kf
53,AMD EPYC 9255,22355,24,48,3.25GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9255
54,Intel Core Ultra 9 285HX,22256,24,24,2.8GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-9-285hx
55,AMD Ryzen AI Max+ 395,22123,16,32,3.0GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-max-395
56,Intel Xeon w7-2575X,21913,22,44,3GHz,2024.08,https://www.topcpu.net/cpu/xeon-w7-2575x
57,AMD EPYC 9534,21867,64,128,2.45GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9534
58,Intel Core Ultra 7 265KF,21797,20,20,3.9GHz,2024.10,https://www.topcpu.net/cpu/intel-core-ultra-7-265kf
59,AMD Ryzen 9 9950X,21762,16,32,4.3GHz,2024.06,https://www.topcpu.net/cpu/amd-ryzen-9-9950x
60,AMD EPYC 9175F,21724,16,32,4.2GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9175f
61,Intel Core Ultra 9 285,21649,24,24,2.5GHz,2024.12,https://www.topcpu.net/cpu/intel-core-ultra-9-285
62,Intel Core Ultra 9 290HX Plus,21569,24,24,2.7GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-9-290hx-plus
63,AMD Ryzen 9 7950X,21409,16,32,4.5GHz,2022.08,https://www.topcpu.net/cpu/amd-ryzen-9-7950x
64,Intel Xeon Platinum 8568Y+,21394,48,96,2.3GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8568y
65,Intel Core Ultra 7 265K,21388,20,20,3.9GHz,2024.10,https://www.topcpu.net/cpu/intel-core-ultra-7-265k
66,AMD Ryzen 9 9900X3D,21360,12,24,4.4GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-9-9900x3d
67,Intel Xeon Gold 6542Y,21322,24,48,2.9GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-gold-6542y
68,Intel Core i9 13900K,21277,24,32,3.0GHz,2022.09,https://www.topcpu.net/cpu/intel-core-i9-13900k
69,Intel Core i7 14700KF,21268,20,28,3.4GHz,2023.10,https://www.topcpu.net/cpu/intel-core-i7-14700kf
70,Apple M2 Ultra,21217,24,24,3.5GHz,2023.05,https://www.topcpu.net/cpu/apple-m2-ultra
71,AMD EPYC 9455P,21212,48,96,3.15GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9455p
72,Apple M3 Max,21164,16,16,4.05GHz,2023.10,https://www.topcpu.net/cpu/apple-m3-max
73,Intel Core Ultra 5 250KF Plus,21115,18,18,4.2GHz,2026.03,https://www.topcpu.net/cpu/intel-core-ultra-5-250kf-plus
74,AMD EPYC 9684X,21077,96,192,2.55GHz,2023.06,https://www.topcpu.net/cpu/amd-epyc-9684x
75,Intel Xeon Platinum 8580,21070,60,120,2GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8580
76,Intel Core Ultra 5 250K Plus,21067,18,18,4.2GHz,2026.03,https://www.topcpu.net/cpu/intel-core-ultra-5-250k-plus
77,AMD EPYC Embedded 9354,20933,32,64,3.25GHz,2023.03,https://www.topcpu.net/cpu/amd-epyc-embedded-9354
78,AMD EPYC 9354,20933,32,64,3.25GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9354
79,AMD EPYC 9334,20734,32,64,2.7GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9334
80,Intel Xeon 6766P-B,20647,64,128,2.3GHz,2025.12,https://www.topcpu.net/cpu/intel-xeon-6766p-b
81,Qualcomm Snapdragon X2 Elite (X2E 90 100),20629,18,18,3.4GHz,2025.09,https://www.topcpu.net/cpu/qualcomm-snapdragon-x2-elite-x2e-90-100
82,Apple M4 Pro 12 Core,20492,12,12,4.52GHz,2024.10,https://www.topcpu.net/cpu/apple-m4-pro-12-core
83,Intel Core i7 14700K,20412,20,28,3.4GHz,2023.10,https://www.topcpu.net/cpu/intel-core-i7-14700k
84,Intel Xeon w7-3565X,20373,32,64,2.5GHz,2024.08,https://www.topcpu.net/cpu/xeon-w7-3565x
85,AMD EPYC 9754,20337,128,256,2.25GHz,2023.06,https://www.topcpu.net/cpu/amd-epyc-9754
86,Qualcomm Snapdragon X2 Elite X2E-88-100,20306,18,18,3.0GHz,2025.09,https://www.topcpu.net/cpu/qualcomm-snapdragon-x2-elite-x2e-88-100
87,AMD Ryzen Threadripper PRO 9945WX,20283,12,24,4.7GHz,2025.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-9945wx
88,Intel Xeon Platinum 8368Q,20262,38,76,2.6GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8368q
89,AMD EPYC 9555,20219,64,128,3.2GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9555
90,Intel Xeon Platinum 8462Y+,20211,32,64,2.8GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8462y
91,Intel Core i7 13700K,20188,16,24,3.4GHz,2022.09,https://www.topcpu.net/cpu/intel-core-i7-13700k
92,AMD Ryzen 9 9955HX3D,20133,16,32,2.5GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-9-9955hx3d
93,AMD EPYC 4585PX,19985,16,32,4.3GHz,2025.05,https://www.topcpu.net/cpu/epyc-4585px
94,AMD EPYC Embedded 9654,19940,96,192,2.4GHz,2023.03,https://www.topcpu.net/cpu/amd-epyc-embedded-9654
95,AMD EPYC 9654,19940,96,192,2.4GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9654
96,Intel Core Ultra 7 265F,19933,20,20,2.4GHz,2024.12,https://www.topcpu.net/cpu/intel-core-ultra-7-265f
97,Intel Core i9 14900F,19868,24,32,2.0GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i9-14900f
98,Intel Core Ultra 7 265,19830,20,20,2.4GHz,2024.12,https://www.topcpu.net/cpu/intel-core-ultra-7-265
99,Intel Xeon 6774P,19827,64,128,2.5GHz,2025.05,https://www.topcpu.net/cpu/intel-xeon-6774p
100,Intel Core i9 14900,19826,24,32,2.0GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i9-14900
101,Intel Xeon Platinum 8468,19813,48,96,2.1GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8468
102,AMD EPYC 9355,19573,32,64,3.55GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9355
103,AMD Ryzen 9 9900X,19527,12,24,4.4GHz,2024.06,https://www.topcpu.net/cpu/amd-ryzen-9-9900x
104,AMD Threadripper PRO 7975WX,19501,32,64,4GHz,2023.10,https://www.topcpu.net/cpu/amd-threadripper-pro-7975wx
105,AMD Ryzen Threadripper PRO 5965WX,19489,24,48,3.8GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-5965wx
106,AMD Ryzen 9 9955HX,19459,16,32,2.5GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-9-9955hx
107,AMD Ryzen 9 7945HX,19413,16,32,2.5GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-9-7945hx
108,Intel Xeon w5-3435X,19383,16,32,3.1GHz,2023.02,https://www.topcpu.net/cpu/intel-xeon-w5-3435x
109,AMD Ryzen 7 9850X3D,19325,8,16,4.7GHz,2026.01,https://www.topcpu.net/cpu/amd-ryzen-7-9850x3d
110,Intel Xeon Platinum 8571N,19244,52,104,2.4GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-platinum-8571n
111,AMD EPYC Embedded 9554,19184,64,128,3.1GHz,2023.03,https://www.topcpu.net/cpu/amd-epyc-embedded-9554
112,AMD EPYC 9554,19184,64,128,3.1GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9554
113,AMD Ryzen 9 7900X,19092,12,24,4.7GHz,2022.09,https://www.topcpu.net/cpu/amd-ryzen-9-7900x
114,Intel Core i9 13900,19064,24,32,2.0GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i9-13900
115,AMD Ryzen 9 7950X3D,19025,16,32,4.2GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-9-7950x3d
116,AMD EPYC 4565P,19008,16,32,4.3GHz,2025.05,https://www.topcpu.net/cpu/epyc-4565p
117,Intel Core 9 273PQE,18969,12,24,3.4GHz,2026.03,https://www.topcpu.net/cpu/intel-core-9-273pqe
118,Intel Xeon w9-3495X,18958,56,112,1.9GHz,2023.02,https://www.topcpu.net/cpu/intel-xeon-w9-3495x
119,Intel Xeon Gold 6442Y,18895,24,48,2.6GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-6442y
120,Intel Xeon Gold 6544Y,18893,16,32,3.6GHz,2023.12,https://www.topcpu.net/cpu/intel-xeon-gold-6544y
121,AMD EPYC 9755,18850,128,256,2.7GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9755
122,Intel Core i7 14790F,18799,16,24,2.1GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i7-14790f
123,Intel Core i9 13900F,18735,24,32,2.0GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i9-13900f
124,Apple M1 Ultra,18680,20,20,3.2GHz,2022.03,https://www.topcpu.net/cpu/apple-m1-ultra
125,AMD EPYC 9965,18619,192,384,2.25GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9965
126,AMD EPYC 4564P,18581,16,32,4.5GHz,2024.05,https://www.topcpu.net/cpu/amd-epyc-4564p
127,Intel Core Ultra 9 285T,18565,24,24,1.4GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-9-285t
128,AMD Ryzen AI Max 390,18560,12,24,3.2GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-max-390
129,AMD EPYC 4465P,18549,12,24,3.4GHz,2025.05,https://www.topcpu.net/cpu/epyc-4465p
130,AMD Ryzen Threadripper PRO 7955WX,18527,16,32,4.5GHz,2023.10,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-7955wx
131,AMD EPYC 7573X,18455,32,64,2.8GHz,2022.03,https://www.topcpu.net/cpu/amd-epyc-7573x
132,Intel Core i9 14900HX,18418,24,32,2.2GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i9-14900hx
133,Intel Xeon W-3365,18361,32,64,2.7GHz,2021.07,https://www.topcpu.net/cpu/intel-xeon-w-3365
134,AMD Ryzen 7 9800X3D,18343,8,16,4.7GHz,2024.11,https://www.topcpu.net/cpu/amd-ryzen-7-9800x3d
135,AMD Ryzen 9 9850HX,18274,12,24,3.0GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-9-9850hx
136,Intel Core i7 13700KF,18273,16,24,3.4GHz,2022.09,https://www.topcpu.net/cpu/intel-core-i7-13700kf
137,AMD EPYC 9135,18218,16,32,3.65GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9135
138,AMD EPYC Embedded 9254,18187,24,48,2.9GHz,2023.03,https://www.topcpu.net/cpu/amd-epyc-embedded-9254
139,AMD EPYC 9254,18187,24,48,2.9GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9254
140,AMD EPYC 9355P,18111,32,64,3.55GHz,2024.10,https://www.topcpu.net/cpu/amd-epyc-9355p
141,AMD Ryzen 9 7900X3D,18105,12,24,4.4GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-9-7900x3d
142,AMD EPYC 9454P,18095,48,96,2.75GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9454p
143,AMD EPYC Embedded 9454P,18095,48,96,2.75GHz,2023.03,https://www.topcpu.net/cpu/amd-epyc-embedded-9454p
144,AMD Ryzen AI Max+ 392,18071,12,24,3.2GHz,2026.01,https://www.topcpu.net/cpu/amd-ryzen-ai-max-plus-392
145,AMD EPYC 9224,18066,24,48,2.5GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9224
146,AMD EPYC 9454,18038,48,96,2.75GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9454
147,AMD EPYC Embedded 9454,18038,48,96,2.75GHz,2023.03,https://www.topcpu.net/cpu/amd-epyc-embedded-9454
148,Intel Core i7 14700F,18009,20,28,2.1GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i7-14700f
149,Intel Core Ultra 5 245K,17867,14,14,4.2GHz,2024.10,https://www.topcpu.net/cpu/intel-core-ultra-5-245k
150,Intel Core Ultra 5 235,17846,14,14,3.4GHz,2024.12,https://www.topcpu.net/cpu/intel-core-ultra-5-235
151,Intel Core i7 14700T,17830,20,28,1.3GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i7-14700t
152,Intel Xeon Gold 5420+,17725,28,56,2GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-5420
153,AMD Ryzen 7 9700F,17701,8,16,3.8GHz,2025.09,https://www.topcpu.net/cpu/amd-ryzen-7-9700f
154,Intel Core Ultra 9 386H,17693,16,16,2.1GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-9-386h
155,AMD Ryzen Threadripper PRO 7945WX,17669,12,24,4.7GHz,2023.10,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-7945wx
156,Intel Core Ultra 9 285H,17644,16,16,2.9GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-9-285h
157,Intel Core Ultra 5 245KF,17612,14,14,4.2GHz,2024.10,https://www.topcpu.net/cpu/intel-core-ultra-5-245kf
158,Intel Core Ultra 9 275HX,17562,24,24,2.7GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-9-275hx
159,Intel Core Ultra X9 388H,17541,16,16,2.1GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-x9-388h
160,Apple M5 (8-core GPU),17501,10,10,4.61GHz,2026.03,https://www.topcpu.net/cpu/apple-m5-8-core-gpu
161,AMD Ryzen 7 9700X,17500,8,16,3.8GHz,2024.06,https://www.topcpu.net/cpu/amd-ryzen-7-9700x
162,Intel Xeon Platinum 8458P,17458,44,88,2.7GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8458p
163,Intel Core 7 251TE,17439,24,32,1.4GHz,2025.01,https://www.topcpu.net/cpu/intel-core-7-251te
164,AMD Ryzen 9 7900,17413,12,24,3.7GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-9-7900
165,Intel Core Ultra X7 368H,17295,16,16,20GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-x7-368h
166,AMD EPYC 9384X,17274,32,64,3.1GHz,2023.06,https://www.topcpu.net/cpu/amd-epyc-9384x
167,Intel Core i5 14600K,17217,14,20,3.5GHz,2023.10,https://www.topcpu.net/cpu/intel-core-i5-14600k
168,AMD Ryzen AI Max 385,17206,8,16,3.6GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-max-385
169,Intel Core Ultra 5 245,17137,14,14,3.5GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-5-245
170,Intel Xeon w9-3595X,17118,60,120,2GHz,2024.08,https://www.topcpu.net/cpu/xeon-w9-3595x
171,Intel Core Ultra 7 265HX,17063,20,20,2.6GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-7-265hx
172,AMD Ryzen Threadripper Pro 3975WX,17022,32,64,3.5GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-3975wx
173,Intel Core i9 12900K,17004,16,24,"3,2GHz",2021.10,https://www.topcpu.net/cpu/intel-core-i9-12900k
174,AMD EPYC Embedded 9554P,16998,64,128,3.1GHz,2023.03,https://www.topcpu.net/cpu/amd-epyc-embedded-9554p
175,AMD EPYC 9554P,16998,64,128,3.1GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9554p
176,AMD EPYC 4584PX,16956,12,24,3.7GHz,2024.05,https://www.topcpu.net/cpu/amd-epyc-4584px
177,AMD Ryzen 9 7945HX3D,16913,16,32,2.3GHz,2023.08,https://www.topcpu.net/cpu/amd-ryzen-9-7945hx3d
178,AMD EPYC 9184X,16905,16,32,3.55GHz,2023.06,https://www.topcpu.net/cpu/amd-epyc-9184x
179,Intel Core Ultra 7 270HX Plus,16892,20,20,2.4GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-7-270hx-plus
180,Intel Core Ultra X7 358H,16889,16,16,1.9GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-x7-358h
181,AMD EPYC 4464P,16851,12,24,3.7GHz,2024.05,https://www.topcpu.net/cpu/amd-epyc-4464p
182,Intel Core i9 13980HX,16825,24,32,2.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i9-13980hx
183,Apple M5 (10-Core),16820,10,10,4.6GHz,2025.10,https://www.topcpu.net/cpu/apple-m5-10-core
184,Intel Xeon Gold 6426Y,16817,16,32,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-gold-6426y
185,Intel Core i9 13950HX,16815,24,32,2.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i9-13950hx
186,Intel Xeon Platinum 8351N,16804,36,72,2.4GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8351n
187,Intel Core i9 13900HX,16799,24,32,2.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i9-13900hx
188,AMD Ryzen 9 8945HX,16747,16,32,2.5GHz,2025.04,https://www.topcpu.net/cpu/amd-ryzen-9-8945hx
189,Intel Core i7 14700,16746,20,28,2.1GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i7-14700
190,Intel Core i5 14600KF,16707,14,20,3.5GHz,2023.10,https://www.topcpu.net/cpu/intel-core-i5-14600kf
191,AMD EPYC Embedded 9124,16674,16,32,3GHz,2023.03,https://www.topcpu.net/cpu/amd-epyc-embedded-9124
192,AMD EPYC 9124,16674,16,32,3GHz,2022.11,https://www.topcpu.net/cpu/amd-epyc-9124
193,Intel Core i7 13700F,16641,16,24,2.1GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-13700f
194,Intel Xeon w7-2595X,16631,26,52,2.8GHz,2024.08,https://www.topcpu.net/cpu/xeon-w7-2595x
195,Intel Core i5 13600KF,16556,14,20,3.5GHz,2022.09,https://www.topcpu.net/cpu/intel-core-i5-13600kf
196,Intel Xeon w7-2495X,16508,24,48,2.5GHz,2023.02,https://www.topcpu.net/cpu/intel-xeon-w7-2495x
197,AMD EPYC 8224P,16475,24,48,2.55GHz,2023.09,https://www.topcpu.net/cpu/amd-epyc-8224p
198,Intel Core i7 13700,16463,16,24,2.1GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-13700
199,AMD Ryzen Threadripper 3990X,16457,64,128,2.9GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-threadripper-3990x
200,Intel Xeon w5-2465X,16392,16,32,3.1GHz,2023.02,https://www.topcpu.net/cpu/intel-xeon-w5-2465x
201,Intel Core i9 14900T,16385,24,32,1.1GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i9-14900t
202,Intel Xeon Platinum 8490H,16308,60,120,1.9GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8490h
203,Intel Core i9-14901KE,16308,8,16,3.8GHz,2024.07,https://www.topcpu.net/cpu/intel-core-i9-14901ke
204,AMD EPYC 75F3,16249,32,64,2.95GHz,2021.03,https://www.topcpu.net/cpu/amd-epyc-75f3
205,Intel Xeon Platinum 8468H,16238,48,96,2.1GHz,2023.01,https://www.topcpu.net/cpu/intel-xeon-platinum-8468h
206,AMD Ryzen Threadripper PRO 5955WX,16222,16,32,4GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-5955wx
207,AMD Ryzen 9 Pro 9945,16188,12,24,3.4GHz,2026.01,https://www.topcpu.net/cpu/amd-ryzen-9-pro-9945
208,Intel Core i9 12900KF,16130,16,24,3.2GHz,2021.10,https://www.topcpu.net/cpu/intel-core-i9-12900kf
209,Intel Core i5 14600,16103,14,20,2.7GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i5-14600
210,Intel Core Ultra 7 366H,16088,16,16,2.0GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-7-366h
211,Qualcomm Snapdragon X2 Elite (X2E 84 100),16025,12,12,3.4GHz,2025.09,https://www.topcpu.net/cpu/qualcomm-snapdragon-x2-elite-x2e-84-100
212,Intel Core i5 13600K,15985,14,20,3.5GHz,2022.09,https://www.topcpu.net/cpu/intel-core-i5-13600k
213,Intel Xeon Platinum 8380,15976,40,80,2.3GHz,2021.04,https://www.topcpu.net/cpu/intel-xeon-platinum-8380
214,AMD Ryzen AI 9 HX 370,15976,12,24,2.0GHz,2024.06,https://www.topcpu.net/cpu/amd-ryzen-ai-9-hx-370
215,AMD Ryzen AI Max Pro 390,15953,12,24,3.2GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-max-pro-390
