排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
21,AMD Ryzen Threadripper PRO 5965WX,8959,24,48,3.8GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-5965wx
22,Intel Core Ultra 9 275HX,8670,24,24,2.7GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-9-275hx
23,AMD Ryzen 9 7950X,8345,16,32,4.5GHz,2022.08,https://www.topcpu.net/cpu/amd-ryzen-9-7950x
24,Intel Core Ultra 7 265KF,8188,20,20,3.9GHz,2024.10,https://www.topcpu.net/cpu/intel-core-ultra-7-265kf
25,Intel Core Ultra 7 265K,8188,20,20,3.9GHz,2024.10,https://www.topcpu.net/cpu/intel-core-ultra-7-265k
26,AMD Ryzen 9 9955HX,8004,16,32,2.5GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-9-9955hx
27,AMD Ryzen 9 7950X3D,7869,16,32,4.2GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-9-7950x3d
28,Apple M4 Max 16 Core,7830,16,16,4.52GHz,2024.10,https://www.topcpu.net/cpu/apple-m4-max-16-core
29,AMD Ryzen 9 9900X,7662,12,24,4.4GHz,2024.06,https://www.topcpu.net/cpu/amd-ryzen-9-9900x
30,AMD Ryzen 9 7945HX3D,7551,16,32,2.3GHz,2023.08,https://www.topcpu.net/cpu/amd-ryzen-9-7945hx3d
31,AMD Ryzen AI Max+ 395,7491,16,32,3.0GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-max-395
32,Intel Core Ultra 5 250K Plus,7413,18,18,4.2GHz,2026.03,https://www.topcpu.net/cpu/intel-core-ultra-5-250k-plus
33,Intel Core Ultra 5 250KF Plus,7413,18,18,4.2GHz,2026.03,https://www.topcpu.net/cpu/intel-core-ultra-5-250kf-plus
34,AMD Ryzen 9 7945HX,7244,16,32,2.5GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-9-7945hx
35,AMD Ryzen 9 5900XT,7229,16,32,3.3GHz,2024.07,https://www.topcpu.net/cpu/amd-ryzen-9-5900xt
36,Intel Core i9 14900HX,7143,24,32,2.2GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i9-14900hx
37,Intel Core i9 13900HX,6840,24,32,2.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i9-13900hx
38,Apple M4 Pro 14 Core,6602,14,14,4.52GHz,2024.10,https://www.topcpu.net/cpu/apple-m4-pro-14-core
39,AMD Ryzen 9 7900X,6433,12,24,4.7GHz,2022.09,https://www.topcpu.net/cpu/amd-ryzen-9-7900x
40,Intel Core i7 14700KF,6420,20,28,3.4GHz,2023.10,https://www.topcpu.net/cpu/intel-core-i7-14700kf
41,Intel Core i9 12900KS,6215,16,24,3.4GHz,2022.04,https://www.topcpu.net/cpu/intel-core-i9-12900ks
42,Intel Core i7 13700K,6207,16,24,3.4GHz,2022.09,https://www.topcpu.net/cpu/intel-core-i7-13700k
43,Intel Core i7 13700KF,6207,16,24,3.4GHz,2022.09,https://www.topcpu.net/cpu/intel-core-i7-13700kf
44,Intel Core i9 13980HX,6200,24,32,2.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i9-13980hx
45,Intel Core i7 14700K,6102,20,28,3.4GHz,2023.10,https://www.topcpu.net/cpu/intel-core-i7-14700k
46,Intel Core i7 14700F,6102,20,28,2.1GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i7-14700f
47,Intel Core i9 12900KF,6018,16,24,3.2GHz,2021.10,https://www.topcpu.net/cpu/intel-core-i9-12900kf
48,Intel Core i9 12900K,6018,16,24,"3,2GHz",2021.10,https://www.topcpu.net/cpu/intel-core-i9-12900k
49,AMD Ryzen 9 5950X,5954,16,32,3.4GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-9-5950x
50,Intel Core Ultra 5 245KF,5863,14,14,4.2GHz,2024.10,https://www.topcpu.net/cpu/intel-core-ultra-5-245kf
51,Intel Core Ultra 5 245K,5863,14,14,4.2GHz,2024.10,https://www.topcpu.net/cpu/intel-core-ultra-5-245k
52,AMD Ryzen 7 9850X3D,5698,8,16,4.7GHz,2026.01,https://www.topcpu.net/cpu/amd-ryzen-7-9850x3d
53,AMD Ryzen 7 9800X3D,5617,8,16,4.7GHz,2024.11,https://www.topcpu.net/cpu/amd-ryzen-7-9800x3d
54,Apple M4 Pro 12 Core,5547,12,12,4.52GHz,2024.10,https://www.topcpu.net/cpu/apple-m4-pro-12-core
55,Intel Core Ultra X9 388H,5375,16,16,2.1GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-x9-388h
56,Intel Core i5 14600KF,5367,14,20,3.5GHz,2023.10,https://www.topcpu.net/cpu/intel-core-i5-14600kf
57,Intel Core i5 14600K,5367,14,20,3.5GHz,2023.10,https://www.topcpu.net/cpu/intel-core-i5-14600k
58,AMD Ryzen 9 3950X,5286,16,32,3.5GHz,2019.11,https://www.topcpu.net/cpu/amd-ryzen-9-3950x
59,Intel Core i7 14700HX,5265,20,28,2.1GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i7-14700hx
60,AMD Ryzen 7 9700X,5262,8,16,3.8GHz,2024.06,https://www.topcpu.net/cpu/amd-ryzen-7-9700x
61,Intel Core i7 13850HX,5215,20,28,2.1GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-13850hx
62,Intel Core i7 12700KF,5132,12,20,3.6GHz,2021.10,https://www.topcpu.net/cpu/intel-core-i7-12700kf
63,Intel Core i7 12700K,5132,12,20,3.6GHz,2021.10,https://www.topcpu.net/cpu/intel-core-i7-12700k
64,Intel Core i5 13600KF,5118,14,20,3.5GHz,2022.09,https://www.topcpu.net/cpu/intel-core-i5-13600kf
65,Intel Core i5 13600K,5118,14,20,3.5GHz,2022.09,https://www.topcpu.net/cpu/intel-core-i5-13600k
66,Intel Core Ultra 9 285H,4879,16,16,2.9GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-9-285h
67,AMD Ryzen Threadripper PRO 5975WX,4794,32,64,3.6GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-threadripper-pro-5975wx
68,AMD Ryzen 9 5900X,4783,12,24,3.7GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-9-5900x
69,AMD Ryzen AI 9 HX 370,4721,12,24,2.0GHz,2024.06,https://www.topcpu.net/cpu/amd-ryzen-ai-9-hx-370
70,AMD Ryzen Threadripper 2990WX,4568,32,64,3.0GHz,2018.08,https://www.topcpu.net/cpu/amd-ryzen-threadripper-2990wx
71,Intel Core Ultra 7 255H,4444,16,16,2.0GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-7-255h
72,AMD Ryzen 7 7700X,4406,8,16,4.5GHz,2022.09,https://www.topcpu.net/cpu/amd-ryzen-7-7700x
73,AMD Ryzen 7 7800X3D,4386,8,16,4.4GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7800x3d
74,Apple M5 (10-Core),4367,10,10,4.6GHz,2025.10,https://www.topcpu.net/cpu/apple-m5-10-core
75,AMD Ryzen AI 9 HX 375,4299,12,24,2.0GHz,2024.07,https://www.topcpu.net/cpu/amd-ryzen-ai-9-hx-375
76,Intel Core i9-7940X,4289,14,28,3.1GHz,2017.09,https://www.topcpu.net/cpu/intel-core-i9-7940x
77,AMD Ryzen 7 8700G,4205,8,16,4.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-7-8700g
78,Intel Core Ultra 5 225,4149,10,10,3.3GHz,2024.12,https://www.topcpu.net/cpu/intel-core-ultra-5-225
79,AMD Ryzen 9 3900X,4132,12,24,3.8GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-9-3900x
80,AMD Ryzen 5 9600X,4122,6,12,3.9GHz,2024.06,https://www.topcpu.net/cpu/amd-ryzen-5-9600x
81,AMD Ryzen AI Max 385,4099,8,16,3.6GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-max-385
82,AMD Ryzen AI Max Pro 385,4099,8,16,3.6GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-max-pro-385
83,AMD Ryzen 9 PRO 8945HS,4002,8,16,4GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-9-pro-8945hs
84,AMD Ryzen 9 8945HS,4002,8,16,4.0GHz,2023.12,https://www.topcpu.net/cpu/amd-ryzen-9-8945hs
85,Intel Core i9 10850K,3984,10,20,3.6GHz,2020.07,https://www.topcpu.net/cpu/intel-core-i9-10850k
86,AMD Ryzen 9 9900X3D,3967,12,24,4.4GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-9-9900x3d
87,Intel Core i9 11900KF,3944,8,16,3.5GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i9-11900kf
88,Intel Core i9 11900K,3944,8,16,3.5GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i9-11900k
89,Apple M4 10 Core,3908,10,10,4.41GHz,2024.05,https://www.topcpu.net/cpu/apple-m4-10-core
90,Intel Core i5 14400F,3860,10,16,2.5GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i5-14400f
91,Intel Core i5 14400,3860,10,16,2.5GHz,2024.01,https://www.topcpu.net/cpu/intel-core-i5-14400
92,AMD Ryzen AI 9 365,3842,10,20,2.0GHz,2024.06,https://www.topcpu.net/cpu/amd-ryzen-ai-9-365
93,Intel Core i5 12600K,3781,10,16,3.7GHz,2021.10,https://www.topcpu.net/cpu/intel-core-i5-12600k
94,Intel Core i5 12600KF,3781,10,16,3.7GHz,2021.10,https://www.topcpu.net/cpu/intel-core-i5-12600kf
95,AMD Ryzen 7 Pro 7840HS,3779,8,16,3.8GHz,2023.06,https://www.topcpu.net/cpu/amd-ryzen-7-pro-7840hs
96,AMD Ryzen 7 7840HS,3779,8,16,3.8GHz,2023.04,https://www.topcpu.net/cpu/amd-ryzen-7-7840hs
97,AMD Ryzen 7 5800X3D,3757,8,16,3.4GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-7-5800x3d
98,Intel Core i5 13500,3730,14,20,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13500
99,Intel Core i5 13400F,3720,10,16,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13400f
100,Intel Core i5 13400,3720,10,16,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13400
101,Intel Core i9 10920X,3688,12,24,3.5GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10920x
102,AMD Ryzen 5 7500F,3547,6,12,3.7GHz,2023.07,https://www.topcpu.net/cpu/amd-ryzen-5-7500f
103,AMD Ryzen 7 8845HS,3520,8,16,3.8GHz,2023.12,https://www.topcpu.net/cpu/amd-ryzen-7-8845hs
104,AMD Ryzen 7 PRO 8845HS,3520,8,16,3.8GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-7-pro-8845hs
105,Qualcomm Snapdragon X Elite (X1E-80-100),3514,12,12,3.4GHz,2023.10,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-elite-x1e-80-100
106,AMD Ryzen AI 7 350,3509,8,16,2.0GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-7-350
107,AMD Ryzen AI 7 Pro 360,3509,8,16,2.0GHz,2024.10,https://www.topcpu.net/cpu/amd-ryzen-ai-7-pro-360
108,Intel Core i7 11700KF,3474,8,16,3.6GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i7-11700kf
109,Intel Core i7 11700K,3474,8,16,3.6GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i7-11700k
110,Intel Core Ultra 7 165H,3455,16,22,1.4GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-7-165h
111,AMD Ryzen 7 5800X,3441,8,16,3.8GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-7-5800x
112,AMD Ryzen 5 7600X,3398,6,12,4.7GHz,2022.09,https://www.topcpu.net/cpu/amd-ryzen-5-7600x
113,AMD Ryzen 7 5700X3D,3328,8,16,3.0GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-7-5700x3d
114,Intel Core i5 12500H,3323,12,16,2.5GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12500h
115,AMD Ryzen 7 8745HS,3320,8,16,3.8GHz,2024.07,https://www.topcpu.net/cpu/amd-ryzen-7-8745hs
116,AMD Ryzen 7 5700G,3295,8,16,3.8GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-7-5700g
117,AMD Ryzen 7 3800X,3283,8,16,3.9GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-7-3800x
118,Intel Core i9 10900X,3228,10,20,3.7GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-10900x
119,Intel Xeon E5-2690 v3,3207,12,24,2.6GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2690-v3
120,AMD Ryzen Z1 Extreme,3181,8,16,3.3GHz,2024.04,https://www.topcpu.net/cpu/amd-ryzen-z1-extreme
121,AMD Ryzen 7 5700X,3155,8,16,3.4GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-7-5700x
122,Apple M1 Max,3135,10,10,3.2GHz,2021.10,https://www.topcpu.net/cpu/apple-m1-max
123,AMD Ryzen 7 250,3129,8,16,3.3GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-7-250
124,Intel Core i9 9900KS,3044,8,16,4.0GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-9900ks
125,Intel Core i9 12900HK,3020,14,20,2.5GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i9-12900hk
126,Intel Core i9 9900KF,2996,8,16,3.6GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i9-9900kf
127,Intel Core i9 9900K,2996,8,16,3.6GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9900k
128,Intel Core i9 9900X,2955,10,20,3.5GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9900x
129,Intel Core i7 12700H,2945,14,20,2.3GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i7-12700h
130,AMD Ryzen 5 7600X3D,2926,6,12,4.1GHz,2024.09,https://www.topcpu.net/cpu/amd-ryzen-5-7600x3d
131,Qualcomm Snapdragon X Plus (X1P-64-100),2924,10,10,3.4GHz,2024.04,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-plus-x1p-64-100
132,AMD Ryzen 7 Pro 4750G,2919,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-pro-4750g
133,Intel Core i5 12400,2891,6,12,2.5GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12400
134,Intel Core Ultra 7 255HX,2861,20,20,2.4GHz,2025.01,https://www.topcpu.net/cpu/intel-core-ultra-7-255hx
135,AMD Ryzen Z2 Extreme,2861,8,16,2.0GHz,2025.06,https://www.topcpu.net/cpu/amd-ryzen-z2-extreme
136,AMD Ryzen 5 5600XT,2853,6,12,3.7GHz,2024.10,https://www.topcpu.net/cpu/amd-ryzen-5-5600xt
137,Intel Core Ultra 7 155H,2849,16,22,1.4GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-7-155h
138,AMD Ryzen 7 3700X,2841,8,16,3.6GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-7-3700x
139,AMD Ryzen 5 8500G,2778,6,12,3.5GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-5-8500g
140,AMD Ryzen 5 Pro 7640HS,2714,6,12,4.3GHz,2023.06,https://www.topcpu.net/cpu/amd-ryzen-5-pro-7640hs
141,AMD Ryzen 5 7640HS,2714,6,12,4.3GHz,2023.04,https://www.topcpu.net/cpu/amd-ryzen-5-7640hs
142,AMD Ryzen 5 5600,2706,6,12,3.5GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-5-5600
143,Intel Core i7 6900K,2680,8,16,3.2GHz,2016.05,https://www.topcpu.net/cpu/intel-core-i7-6900k
144,Apple M3,2672,8,8,4.05GHz,2023.10,https://www.topcpu.net/cpu/apple-m3
145,Intel Core i7 8086K,2660,6,12,4.0GHz,2018.06,https://www.topcpu.net/cpu/intel-core-i7-8086k
146,Intel Core Ultra 5 125H,2653,14,18,1.2GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-5-125h
147,AMD Ryzen 7 4800HS,2505,8,16,2.9GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-7-4800hs
148,AMD Ryzen 7 4800H,2505,8,16,2.9GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4800h
149,Intel Core Ultra 7 268V,2430,8,8,2.2GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-7-268v
150,AMD Ryzen 5 5600X,2426,6,12,3.7GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-5-5600x
151,Intel Core i9 10885H,2408,8,16,2.4GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i9-10885h
152,Intel Core i7 1360P,2400,12,16,2.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-1360p
153,AMD Ryzen 5 Pro 7640U,2364,6,12,3.5GHz,2023.06,https://www.topcpu.net/cpu/amd-ryzen-5-pro-7640u
154,AMD Ryzen 5 7640U,2364,6,12,3.5GHz,2023.05,https://www.topcpu.net/cpu/amd-ryzen-5-7640u
155,Intel Core i5 13500HX,2357,14,20,2.5GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13500hx
156,Intel Core i7 11800H,2332,8,16,1.9-2.3GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i7-11800h
157,Apple M2,2316,8,8,3.5GHz,2022.06,https://www.topcpu.net/cpu/apple-m2
158,AMD Ryzen 9 6900HX,2301,8,16,3.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-9-6900hx
159,Intel Core i7 10875H,2300,8,16,2.3GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10875h
160,AMD Ryzen 5 5500,2267,6,12,3.6GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-5-5500
161,AMD Ryzen 5 3600,2240,6,12,3.6GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600
162,Intel Core Ultra 7 258V,2236,8,8,2.2GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-7-258v
163,Intel Core i7 10700F,2200,8,16,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700f
164,Intel Core i7 10700,2200,8,16,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700
165,AMD Ryzen 7 7730U,2188,8,16,2.0GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7730u
166,AMD Ryzen 7 2700,2154,8,16,3.2GHz,2018.04,https://www.topcpu.net/cpu/amd-ryzen-7-2700
167,Intel Core Ultra 5 226V,2103,8,8,2.1GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-5-226v
168,AMD Ryzen 5 6600H,2102,6,12,3.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-6600h
169,Intel Core i7 8700K,2054,6,12,3.7GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i7-8700k
170,AMD Ryzen 5 230,2005,6,12,3.5GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-5-230
171,Intel Core i5 1240P,1990,12,16,1.7GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1240p
172,AMD Ryzen 9 5900HX,1986,8,16,3.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-9-5900hx
173,AMD Ryzen 5 6600HS,1974,6,12,3.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-6600hs
174,Intel Core i5 10400F,1967,6,12,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400f
175,Intel Core i5 10400,1967,6,12,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400
176,Intel Core Ultra 9 288V,1957,8,8,3.3GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-9-288v
177,AMD Ryzen 5 5625U,1936,6,12,2.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-5625u
178,AMD Ryzen 5 4600H,1930,6,12,3.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4600h
179,AMD Ryzen 5 5600H,1810,6,12,3.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600h
180,Intel Core i7 10850H,1796,6,12,2.7GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10850h
181,Intel Core i7 11850H,1791,8,16,2.1-2.5GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i7-11850h
182,Intel Core i7 9750H,1729,6,12,2.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9750h
183,Apple M1,1722,8,8,2.1GHz,2020.11,https://www.topcpu.net/cpu/apple-m1
184,AMD Ryzen 3 3300X,1664,4,8,3.8GHz,2020.04,https://www.topcpu.net/cpu/amd-ryzen-3-3300x
185,Intel Core i7 10750H,1561,6,12,2.6GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10750h
186,AMD Ryzen 5 2600,1525,6,12,3.4GHz,2018.09,https://www.topcpu.net/cpu/amd-ryzen-5-2600
187,Intel Core i7 7700K,1522,4,8,4.2GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700k
188,AMD Ryzen 5 5600U,1501,6,12,2.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600u
189,AMD Ryzen 3 3100,1490,4,8,3.6GHz,2020.04,https://www.topcpu.net/cpu/amd-ryzen-3-3100
190,Intel Core i7 1355U,1412,10,12,1.7GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-1355u
191,Intel Core i7 6700K,1372,4,8,4.0GHz,2015.08,https://www.topcpu.net/cpu/intel-core-i7-6700k
192,Intel Core i7 6700,1221,4,8,3.4GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6700
193,Intel Core i5 8400,1207,6,6,2.8GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i5-8400
194,Intel Core i5 1038NG7,1179,4,8,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-1038ng7
195,Intel Core i5 6600K,1121,4,4,3.5GHz,2015.08,https://www.topcpu.net/cpu/intel-core-i5-6600k
196,Intel Xeon E3-1231 v3,1075,4,8,3.4GHz,2014.05,https://www.topcpu.net/cpu/intel-xeon-e3-1231-v3
197,Intel Core i3 1315U,1071,6,8,1.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-1315u
198,AMD Ryzen 5 4500U,1066,6,6,2.3GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4500u
199,Intel Core i5 1145G7,1019,4,8,1.1-2.6GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i5-1145g7
200,Intel Core i7 8665U,915,4,8,1.9GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-8665u
201,Intel Core i5 8250U,896,4,8,1.6GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i5-8250u
202,Intel Core i7-4800MQ,802,4,8,2.7GHz,2013.04,https://www.topcpu.net/cpu/intel-core-i7-4800mq
203,Intel Core i5 7300HQ,783,4,4,2.5GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7300hq
204,Intel Core i5 6400,778,4,4,2.7GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i5-6400
205,Intel Core i5 1035G1,761,4,8,1.0GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-1035g1
206,Intel Core i5-4460,731,4,4,3.2GHz,2014.05,https://www.topcpu.net/cpu/intel-core-i5-4460
207,Intel Processor N95,330,4,4,,2023.01,https://www.topcpu.net/cpu/intel-processor-n95
