排名,名称,跑分,规格,上市时间,详情页
101,Redmi AX6,9200,IPQ8071A 4C @ 1.4 GHz 512MiB  - 2020.06,2020.06,https://www.topcpu.net/cpu/redmi-ax6
102,ASUS RT-AX58U,8550,BCM6750 3C @ 1.5 GHz 512MiB  - 2019.01,2019.01,https://www.topcpu.net/cpu/asus-rt-ax58u
103,ASUS TUF-AX3000,8550,BCM6750 3C @ 1.5 GHz 512MiB  - 2019.10,2019.10,https://www.topcpu.net/cpu/asus-tuf-ax3000
104,ASUS RT-AX82U,8550,BCM6750 3C @ 1.5 GHz,,https://www.topcpu.net/cpu/asus-rt-ax82u
105,TP-LINK TL-XDR5430,8550,BCM6750 3C @ 1.5 GHz 256MiB  - 2020.06,2020.06,https://www.topcpu.net/cpu/tplink-tl-xdr5430
106,TP-LINK Archer AX73,8550,BCM6750 3C @ 1.5 GHz 512MiB  - 2020.06,2020.06,https://www.topcpu.net/cpu/tplink-archer-ax73
107,ASUS RT-AX3000,8550,BCM6750 3C @ 1.5 GHz 512MiB,,https://www.topcpu.net/cpu/asus-rt-ax3000
108,ASUS RT-AX92U,8280,BCM4906 2C @ 1.8 GHz 512MiB  - 2018.06,2018.06,https://www.topcpu.net/cpu/asus-rt-ax92u
109,ASUS RT-AX68U,8280,BCM4906 2C @ 1.8 GHz 512MiB,,https://www.topcpu.net/cpu/asus-rt-ax68u
110,TP-LINK TL-XDR6030,8280,BCM4906 2C @ 1.8 GHz 512MiB  - 2020.06,2020.06,https://www.topcpu.net/cpu/tplink-tl-xdr6030
111,ASUS RT-AC86U,8280,BCM4906 2C @ 1.8 GHz 512MiB  - 2017.08,2017.08,https://www.topcpu.net/cpu/asus-rt-ac86u
112,ASUS GT-AC2900,8280,BCM4906 2C @ 1.8 GHz 512MiB  - 2019.01,2019.01,https://www.topcpu.net/cpu/rog-rapture-gt-ac2900
113,ASUS RT-AC3100,7000,BCM47094 2C @ 1.4 GHz 512MiB  - 2015.10,2015.10,https://www.topcpu.net/cpu/asus-rt-ac3100
114,ASUS RT-AC1900P,7000,BCM4709C0 2C @ 1.4 GHz 256MiB,,https://www.topcpu.net/cpu/asus-rt-ac1900p
115,TP-LINK TL-7DR6430,6480,RTL8198E 2C @ 1.2 GHz 512MiB  - 2025.07,2025.07,https://www.topcpu.net/cpu/tplink-tl-7dr6430
116,TP-LINK TL-7DR7270,6480,RTL8198E 2C @ 1.2 GHz 512MiB  - 2025.10,2025.10,https://www.topcpu.net/cpu/tplink-tl-7dr7270
117,TP-LINK TL-7DR7290,6480,RTL8198E 2C @ 1.2 GHz 1GiB  - 2025.10,2025.10,https://www.topcpu.net/cpu/tplink-tl-7dr7290
118,Ruijie Reyee RG-E5,6440,MT7622B 2C @ 1.4 GHz 256MiB,,https://www.topcpu.net/cpu/ruijie-reyee-rg-e5
119,Redmi AX6S (AX3200),6210,MT7622BV 2C @ 1.35 GHz 256MiB  - 2021.07,2021.07,https://www.topcpu.net/cpu/redmi-ax6s
120,TP-LINK TL-XDR3230,6210,MT7622BV 2C @ 1.35 GHz 256MiB  - 2020.08,2020.08,https://www.topcpu.net/cpu/tplink-tl-xdr3230
121,Ruijie Reyee RG-EW3200GX PRO,6210,MT7622BV 2C @ 1.35 GHz 256MiB  - 2022.08,2022.08,https://www.topcpu.net/cpu/ruijie-reyee-rg-ew3200gx-pro
122,TP-LINK TL-XDR3010 v9,6000,Triductor TR6560 2C @ 1.2 GHz 128MiB  - 2025.01,2025.01,https://www.topcpu.net/cpu/tplink-tl-xdr3010-v9
123,Xiaomi AX3000T,5980,MT7981BA 2C @ 1.3 GHz 256MiB  - 2023.08,2023.08,https://www.topcpu.net/cpu/xiaomi-ax3000t
124,TP-LINK TL-XDR3030,5980,MT7981BA 2C @ 1.3 GHz 256MiB  - 2022.07,2022.07,https://www.topcpu.net/cpu/tplink-tl-xdr3030
125,TP-LINK TL-XDR3020 v2,5980,MT7981BA 2C @ 1.3 GHz 256MiB  - 2022.03,2022.03,https://www.topcpu.net/cpu/tplink-tl-xdr3020-v2
126,TP-LINK Archer AX55 Pro,5980,MT7981BA 2C @ 1.3 GHz 512MiB,,https://www.topcpu.net/cpu/tplink-archer-ax55-pro
127,H3C Magic NX30 Pro,5980,MT7981BA 2C @ 1.3 GHz 256MiB  - 2023.06,2023.06,https://www.topcpu.net/cpu/h3c-magic-nx30-pro
128,GL.iNet GL-MT3000(Beryl AX),5980,MT7981BA 2C @ 1.3 GHz 512MiB  - 2022.12,2022.12,https://www.topcpu.net/cpu/gl.inet-gl-mt3000
129,Huawei AX6,5520,Hi5651L 2C @ 1.2 GHz 256MiB  - 2022.05,2022.05,https://www.topcpu.net/cpu/huawei-ax6
130,Huawei AX3,5520,Hi5651L 2C @ 1.2 GHz 128MiB  - 2020.04,2020.04,https://www.topcpu.net/cpu/huawei-ax3
131,ZTE BE5100,5520,ZX279133 2C @ 1.2 GHz 512MiB  - 2024.04,2024.04,https://www.topcpu.net/cpu/zte-be5100
132,ZTE BE5100 Pro+,5520,ZX279133 2C @ 1.2 GHz 512MiB  - 2024.04,2024.04,https://www.topcpu.net/cpu/zte-be5100-pro
133,ZTE BE7200 Pro+,5520,ZX279133 2C @ 1.2 GHz 1GiB  - 2023.12,2023.12,https://www.topcpu.net/cpu/zte-be7200-pro
134,ZTE BE6800 Pro+,5520,ZX279133 2C @ 1.2 GHz 512MiB  - 2025.04,2025.04,https://www.topcpu.net/cpu/zte-be6800-pro
135,ZTE BE3600 Pro,5520,ZX279129 2C @ 1.2 GHz 256MiB  - 2025.06,2025.06,https://www.topcpu.net/cpu/zte-be3600-pro
136,ZTE BE7200 Max,5520,ZX279133 2C @ 1.2 GHz 1GiB  - 2026.01,2026.01,https://www.topcpu.net/cpu/zte-be7200-max
137,ZTE BE3600 Pro+,5520,ZX279129 2C @ 1.2 GHz 256MiB  - 2026.05,2026.05,https://www.topcpu.net/cpu/zte-be3600-pro-plus
138,Xiaomi Mesh Router AC1300 (D01),5449,IPQ4019 4C @ 717 MHz 256MiB,,https://www.topcpu.net/cpu/xiaomi-mesh-router-ac1300
139,ASUS RT-AC95U,5442,IPQ4019 4C @ 716 MHz 256MiB,,https://www.topcpu.net/cpu/asus-rt-ac95u
140,ASUS RT-AC42U,5442,IPQ4019 4C @ 716 MHz 256MiB,,https://www.topcpu.net/cpu/asus-rt-ac42u
141,ASUS RT-AC58U,5396,IPQ4018 4C @ 710 MHz 128MiB  - 2016.08,2016.08,https://www.topcpu.net/cpu/asus-rt-ac58u
142,TP-LINK Archer A9 v5.x,5000,BCM4709A0 2C @ 1.0 GHz 256MiB,,https://www.topcpu.net/cpu/tplink-archer-a9-v5
