排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
661,Intel Core i7 6820HQ,891,4,8,2.7GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6820hq
662,AMD Ryzen 3 2300U,887,4,4,2.0GHz,2018.01,https://www.topcpu.net/cpu/amd-ryzen-3-2300u
663,AMD Ryzen 5 1400,887,4,8,3.2GHz,2017.04,https://www.topcpu.net/cpu/amd-ryzen-5-1400
664,Intel Core i3 4170,887,2,4,3.7GHz,2015.03,https://www.topcpu.net/cpu/intel-core-i3-4170
665,AMD Ryzen 5 3450U,886,4,8,2.1GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-3450u
666,Intel Core i5 10210U,880,4,8,1.6GHz,2019.08,https://www.topcpu.net/cpu/intel-core-i5-10210u
667,Intel Core i5 7300HQ,877,4,4,2.5GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i5-7300hq
668,Intel Core i7 7700HQ,877,4,8,2.8GHz,2017.01,https://www.topcpu.net/cpu/intel-core-i7-7700hq
669,Intel Celeron G5905,872,2,2,3.5GHz,2020.07,https://www.topcpu.net/cpu/intel-celeron-g5905
670,Intel Core i5 8210Y,837,2,4,1.6GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i5-8210y
671,AMD Ryzen 3 3250U,836,2,4,2.6GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-3-3250u
672,AMD Ryzen 3 1200,833,4,4,3.1GHz,2017.07,https://www.topcpu.net/cpu/amd-ryzen-3-1200
673,Intel Core i5 8265U,825,4,8,1.6GHz,2018.08,https://www.topcpu.net/cpu/intel-core-i5-8265u
674,AMD Ryzen 7 2700U,819,4,8,2.2GHz,2017.10,https://www.topcpu.net/cpu/amd-ryzen-7-2700u
675,Intel Pentium G4600,817,2,4,3.6GHz,2017.01,https://www.topcpu.net/cpu/intel-pentium-g4600
676,Intel Core i3 8145U,800,2,4,2.1GHz,2018.08,https://www.topcpu.net/cpu/intel-core-i3-8145u
677,AMD Ryzen 5 2500U,796,4,8,2.0GHz,2017.10,https://www.topcpu.net/cpu/amd-ryzen-5-2500u
678,Intel Core i5 8350U,796,4,8,1.7GHz,2017.08,https://www.topcpu.net/cpu/intel-core-i5-8350u
679,Intel Pentium Silver N6005,793,4,4,2.0GHz,2021.01,https://www.topcpu.net/cpu/intel-pentium-silver-n6005
680,Intel Core i5 7200U,792,2,4,2.5GHz,2016.08,https://www.topcpu.net/cpu/intel-core-i5-7200u
681,Intel Celeron G5900,790,2,2,3.4GHz,2020.05,https://www.topcpu.net/cpu/intel-celeron-g5900
682,Intel Core i5 8400T,774,6,6,1.7GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i5-8400t
683,AMD Ryzen 3 3200U,765,2,4,2.6GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-3-3200u
684,AMD Ryzen 5 3500U,765,4,8,2.1GHz,2019.01,https://www.topcpu.net/cpu/amd-ryzen-5-3500u
685,Intel Pentium Silver N6000,752,4,4,1.1GHz,2021.01,https://www.topcpu.net/cpu/intel-pentium-silver-n6000
686,Intel Xeon E3-1240L v3,752,4,8,2GHz,2014.05,https://www.topcpu.net/cpu/intel-xeon-e3-1240l-v3
687,Intel Core i7 6500U,719,2,4,2.5GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i7-6500u
688,Intel Core i5 6200U,709,2,4,2.3GHz,2015.09,https://www.topcpu.net/cpu/intel-core-i5-6200u
689,Intel Pentium G4560,700,2,4,3.5GHz,2017.01,https://www.topcpu.net/cpu/intel-pentium-g4560
690,Intel Celeron N5100,688,4,4,1.1GHz,2021.01,https://www.topcpu.net/cpu/intel-celeron-n5100
691,Intel Core i5 5200U,622,2,4,2.2GHz,2015.01,https://www.topcpu.net/cpu/intel-core-i5-5200u
692,Intel Celeron N5095,609,4,4,2.0GHz,2021.01,https://www.topcpu.net/cpu/intel-celeron-n5095
693,Intel Pentium Silver J5040,588,4,4,2.0GHz,2019.11,https://www.topcpu.net/cpu/intel-pentium-silver-j5040
694,KaiXian KX-7000/8,584,8,8,3.0GHz,2023.12,https://www.topcpu.net/cpu/kaixian-kx-7000-8
695,Intel Xeon D-1540,574,8,16,2GHz,2015.03,https://www.topcpu.net/cpu/intel-xeon-d-1540
696,Intel Core i3 7100U,562,2,4,2.4GHz,2016.08,https://www.topcpu.net/cpu/intel-core-i3-7100u
697,Intel Xeon E5-2683 v3,558,14,28,2GHz,2014.09,https://www.topcpu.net/cpu/intel-xeon-e5-2683-v3
698,Intel Pentium Gold 4417U,548,2,4,2.3GHz,2019.01,https://www.topcpu.net/cpu/intel-pentium-gold-4417u
699,Intel Pentium Silver N5030,522,4,4,1.1GHz,2019.11,https://www.topcpu.net/cpu/intel-pentium-silver-n5030
700,Intel Core i3 N300,513,8,8,,2023.01,https://www.topcpu.net/cpu/intel-core-i3-n300
701,AMD Ryzen 3 2200U,502,2,4,2.5GHz,2018.01,https://www.topcpu.net/cpu/amd-ryzen-3-2200u
702,Intel Celeron N4020,454,2,2,1.1GHz,2019.11,https://www.topcpu.net/cpu/intel-celeron-n4020
703,Intel Celeron N4500,452,2,2,1.1GHz,2021.01,https://www.topcpu.net/cpu/intel-celeron-n4500
704,Intel Celeron N4120,443,4,4,1.1GHz,2019.11,https://www.topcpu.net/cpu/intel-celeron-n4120
705,Intel Pentium Silver N5000,436,4,4,1.1GHz,2017.12,https://www.topcpu.net/cpu/intel-pentium-silver-n5000
706,Intel Celeron N4000,430,2,2,1.1GHz,2017.12,https://www.topcpu.net/cpu/intel-celeron-n4000
707,Intel Core i3 5010U,408,2,4,2.1GHz,2015.01,https://www.topcpu.net/cpu/intel-core-i3-5010u
708,Intel Celeron N3350E,325,2,2,1.1GHz,2019.07,https://www.topcpu.net/cpu/intel-celeron-n3350e
709,Intel Pentium N4200,305,4,4,1.1GHz,2016.08,https://www.topcpu.net/cpu/intel-pentium-n4200
710,Intel Pentium N3710,197,4,4,1.6GHz,2016.01,https://www.topcpu.net/cpu/intel-pentium-n3710
711,Intel Celeron N3350,189,2,2,1.1GHz,2016.08,https://www.topcpu.net/cpu/intel-celeron-n3350
