排名,名称,跑分,核心数,线程数,频率,上市时间,详情页
208,Intel Core i9 11980HK,22330,8,16,2.6-3.3GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i9-11980hk
209,Apple M1 Max,22173,10,10,3.2GHz,2021.10,https://www.topcpu.net/cpu/apple-m1-max
210,AMD Ryzen 9 5900HS,22036,8,16,3.0GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-9-5900hs
211,AMD Ryzen 5 5600X,21921,6,12,3.7GHz,2020.10,https://www.topcpu.net/cpu/amd-ryzen-5-5600x
212,AMD Ryzen 5 5600X3D,21920,6,12,3.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600x3d
213,AMD Ryzen 7 5600X3D,21839,6,12,3.3GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-7-5600x3d
214,Intel Core i9 9900X,21833,10,20,3.5GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9900x
215,AMD Ryzen 7 170,21830,8,16,3.2GHz,2025.10,https://www.topcpu.net/cpu/amd-ryzen-7-170
216,Apple M1 Pro,21750,10,10,2.0GHz,2021.10,https://www.topcpu.net/cpu/apple-m1-pro
217,Intel Core i9 11950H,21741,8,16,2.1-2.6GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i9-11950h
218,Qualcomm Snapdragon X Plus (X1P-64-100),21700,10,10,3.4GHz,2024.04,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-plus-x1p-64-100
219,Qualcomm Snapdragon X Plus,21685,10,10,3.4GHz,2024.04,https://www.topcpu.net/cpu/qualcomm-snapdragon-x-plus
220,AMD Ryzen 5 8500G,21637,6,12,3.5GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-5-8500g
221,Intel Core i5 12500H,21550,12,16,2.5GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12500h
222,AMD Ryzen AI 7 Pro 360,21490,8,16,2.0GHz,2024.10,https://www.topcpu.net/cpu/amd-ryzen-ai-7-pro-360
223,AMD Ryzen 5 5600,21382,6,12,3.5GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-5-5600
224,Intel Core Ultra 5 125H,21282,14,18,1.2GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-5-125h
225,Intel Core i5 12600,21246,6,12,3.3GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12600
226,AMD Ryzen 7 5800H,21226,8,16,3.2GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5800h
227,AMD Ryzen 5 7640U,21172,6,12,3.5GHz,2023.05,https://www.topcpu.net/cpu/amd-ryzen-5-7640u
228,Intel Core i7 11700F,21153,8,16,2.5GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i7-11700f
229,AMD Ryzen AI 7 350,21139,8,16,2.0GHz,2025.01,https://www.topcpu.net/cpu/amd-ryzen-ai-7-350
230,Intel Core i9 11900H,21106,8,16,2.1-2.5GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i9-11900h
231,Intel Core i9 7900X,20991,10,20,3.3GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i9-7900x
232,AMD Ryzen 9 5980HS,20972,8,16,3.0GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-9-5980hs
233,AMD Ryzen 7 Pro 6850U,20856,8,16,2.7GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-7-pro-6850u
234,Intel Core i7 11800H,20842,8,16,1.9-2.3GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i7-11800h
235,Intel Core i7 11850H,20758,8,16,2.1-2.5GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i7-11850h
236,AMD Ryzen 9 5900H,20753,8,16,3.3GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-9-5900h
237,Intel Core i7 12650HX,20616,14,20,2.0GHz,2022.05,https://www.topcpu.net/cpu/intel-core-i7-12650hx
238,AMD Ryzen 7 Pro 4750G,20519,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-pro-4750g
239,AMD Ryzen 7 6800U​,20487,8,16,2.7GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-7-6800u
240,AMD Ryzen 7 5800HS,20471,8,16,2.8GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5800hs
241,Intel Core i9 10900F,20453,10,20,2.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900f
242,Intel Core i5 1350P,20397,12,16,1.9GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-1350p
243,Intel Core i7 1280P,20334,14,20,1.8GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1280p
244,Intel Core i7 1370P,20186,14,20,1.9GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-1370p
245,Intel Core i9 10900,20152,10,20,2.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900
246,AMD Ryzen 7 4700GE,20092,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-4700ge
247,AMD Ryzen 7 4700G,20062,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-4700g
248,Intel Core Ultra 9 288V,20043,8,8,3.3GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-9-288v
249,Intel Core i5 1250P,20006,12,16,1.7GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1250p
250,Intel Core 5 220H,19877,12,16,2.7GHz,2024.12,https://www.topcpu.net/cpu/intel-core-5-220h
251,Intel Core i7 11700,19865,8,16,2.5GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i7-11700
252,Intel Core i5 12500,19747,6,12,3.0GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12500
253,AMD Ryzen 5 5600G,19697,6,12,3.9GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-5-5600g
254,Intel Core i5 11600K,19635,6,12,3.9GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11600k
255,Apple M3,19597,8,8,4.05GHz,2023.10,https://www.topcpu.net/cpu/apple-m3
256,Intel Core i5 11600KF,19553,6,12,3.9GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11600kf
257,Intel Core i5 12400F,19551,6,12,2.5GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12400f
258,Intel Core i5 12400,19439,6,12,2.5GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12400
259,Intel Core i9 9900KS,19417,8,16,4.0GHz,2019.10,https://www.topcpu.net/cpu/intel-core-i9-9900ks
260,AMD Ryzen 5 5500,19373,6,12,3.6GHz,2022.03,https://www.topcpu.net/cpu/amd-ryzen-5-5500
261,Intel Core i7 1360P,19301,12,16,2.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-1360p
262,AMD Ryzen 9 4900HS,19134,8,16,3.0GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-9-4900hs
263,AMD Ryzen 9 4900H,19102,8,16,3.3GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-9-4900h
264,Intel Core i7 10700K,19100,8,16,3.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700k
265,AMD Ryzen 7 7445HS,19019,6,12,3.2GHz,2023.03,https://www.topcpu.net/cpu/amd-ryzen-7-7445hs
266,Intel Core Ultra 7 258V,18940,8,8,2.2GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-7-258v
267,Intel Core i7 10700KF,18865,8,16,3.8GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700kf
268,AMD Ryzen 5 6600H,18774,6,12,3.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-6600h
269,AMD Ryzen 7 4800H,18761,8,16,2.9GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4800h
270,AMD Ryzen 7 4800HS,18709,8,16,2.9GHz,2020.03,https://www.topcpu.net/cpu/amd-ryzen-7-4800hs
271,Intel Core i5 12450HX,18703,8,12,2.4GHz,2022.05,https://www.topcpu.net/cpu/intel-core-i5-12450hx
272,Intel Core i5 13420H,18671,8,12,2.1GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-13420h
273,AMD Ryzen 7 5800U,18588,8,16,1.9GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5800u
274,AMD Ryzen 5 7540U,18588,6,12,3.2GHz,2023.05,https://www.topcpu.net/cpu/amd-ryzen-5-7540u
275,AMD Ryzen 5 3600XT,18561,6,12,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600xt
276,Intel Core i5 1345U,18519,10,12,1.6GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-1345u
277,Intel Core i9 9900KF,18462,8,16,3.6GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i9-9900kf
278,AMD Ryzen 5 7535HS,18419,6,12,3.3GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7535hs
279,AMD Ryzen 7 5825U,18382,8,16,2.0GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-7-5825u
280,Intel Core i9 9900K,18381,8,16,3.6GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i9-9900k
281,AMD Ryzen 7 Pro 4750GE,18345,8,16,3.6GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-7-pro-4750ge
282,Intel Core 5 210H,18321,8,12,2.2GHz,2024.12,https://www.topcpu.net/cpu/intel-core-5-210h
283,AMD Ryzen 5 8540U,18276,6,12,3.2GHz,2023.12,https://www.topcpu.net/cpu/amd-ryzen-5-8540u
284,Intel Core Ultra 5 228V,18272,8,8,2.1GHz,2024.09,https://www.topcpu.net/cpu/intel-core-ultra-5-228v
285,Intel Core i9 11900T,18237,8,16,1.5GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i9-11900t
286,AMD Ryzen 7 7730U,18171,8,16,2.0GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-7-7730u
287,AMD Ryzen 5 3600X,18136,6,12,3.8GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600x
288,Intel Core i7 9800X,18121,8,16,3.8GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i7-9800x
289,Intel Core i5 11600,18114,6,12,2.8GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11600
290,AMD Ryzen 5 6600U,17827,6,12,2.9GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-6600u
291,AMD Ryzen 5 3600,17685,6,12,3.6GHz,2019.07,https://www.topcpu.net/cpu/amd-ryzen-5-3600
292,AMD Ryzen 7 2700X,17559,8,16,3.7GHz,2018.04,https://www.topcpu.net/cpu/amd-ryzen-7-2700x
293,Intel Core Ultra 5 135U,17545,12,14,1.6GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-5-135u
294,Intel Core i7 1270P,17522,12,16,2.2GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1270p
295,Intel Core i5 12450H,17466,8,12,2GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i5-12450h
296,Intel Core 7 150U,17381,10,12,1.8GHz,2024.01,https://www.topcpu.net/cpu/intel-core-7-150u
297,Intel Core i5 11500,17363,6,12,2.7GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11500
298,Intel Core i7 6950X,17362,10,20,3.0GHz,2016.05,https://www.topcpu.net/cpu/intel-core-i7-6950x
299,Intel Core 5 120U,17293,10,12,1.4GHz,2024.01,https://www.topcpu.net/cpu/intel-core-5-120u
300,Intel Core i5 1240P,17267,12,16,1.7GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1240p
301,AMD Ryzen 5 7535U,17233,6,12,2.9GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7535u
302,Intel Core Ultra 5 125U,17218,12,14,1.3GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-5-125u
303,AMD Ryzen 7 Pro 5850U,17204,8,16,1.9GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-7-pro-5850u
304,Intel Core i7 7820X,17189,8,16,3.6GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i7-7820x
305,Intel Core i7 1260P,17171,12,16,2.1GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1260p
306,AMD Ryzen 5 5600H,17122,6,12,3.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600h
307,Intel Core i5 11400F,17070,6,12,2.6GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11400f
308,Intel Core i5 11400,16980,6,12,2.6GHz,2021.03,https://www.topcpu.net/cpu/intel-core-i5-11400
309,Intel Core i5 1335U,16918,10,12,1.3GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-1335u
310,AMD Ryzen Threadripper 1900X,16901,8,16,3.8GHz,2017.08,https://www.topcpu.net/cpu/amd-ryzen-threadripper-1900x
311,Intel Core i7 10700F,16898,8,16,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700f
312,AMD Ryzen 7 4800U,16869,8,16,1.8GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4800u
313,Intel Core Ultra 7 165U,16756,12,14,1.7GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-7-165u
314,Intel Core i9 9900,16692,8,16,3.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9900
315,Intel Core i7 10700,16630,8,16,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700
316,Intel Core Ultra 7 155U,16486,12,14,1.7GHz,2023.12,https://www.topcpu.net/cpu/intel-core-ultra-7-155u
317,AMD Ryzen 7 1800X,16305,8,16,3.6GHz,2017.03,https://www.topcpu.net/cpu/amd-ryzen-7-1800x
318,AMD Ryzen 5 Pro 4650G,16219,6,12,3.7GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-pro-4650g
319,Intel Core i5 11500H,16169,6,12,2.4-2.9GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i5-11500h
320,AMD Ryzen 5 4500,16128,6,12,3.6GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-5-4500
321,Intel Core i9 10980HK,15948,8,16,2.4GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i9-10980hk
322,Intel Core i5 11400H,15916,6,12,2.2-2.7GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i5-11400h
323,Intel Core 5 320,15785,6,6,1.5GHz,2026.04,https://www.topcpu.net/cpu/intel-core-5-320
324,AMD Ryzen 5 4600GE,15775,6,12,3.3GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-4600ge
325,AMD Ryzen 5 7430U,15715,6,12,2.3GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7430u
326,AMD Ryzen 7 5700U,15706,8,16,1.8GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-7-5700u
327,AMD Ryzen 5 4600G,15640,6,12,3.7GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-4600g
328,AMD Ryzen 7 2700,15640,8,16,3.2GHz,2018.04,https://www.topcpu.net/cpu/amd-ryzen-7-2700
329,Intel Core i5 11260H,15621,6,12,2.1-2.6GHz,2021.05,https://www.topcpu.net/cpu/intel-core-i5-11260h
330,AMD Ryzen 5 Pro 4650GE,15609,6,12,3.3GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-5-pro-4650ge
331,AMD Ryzen 7 1700X,15538,8,16,3.4GHz,2017.03,https://www.topcpu.net/cpu/amd-ryzen-7-1700x
332,Intel Core i7 11600H,15496,6,12,2.5-2.9GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i7-11600h
333,Apple M2,15485,8,8,3.5GHz,2022.06,https://www.topcpu.net/cpu/apple-m2
334,Intel Core Ultra 5 332,15456,6,6,2.5GHz,2026.01,https://www.topcpu.net/cpu/intel-core-ultra-5-332
335,AMD Ryzen 5 150,15385,6,12,3.3GHz,2025.10,https://www.topcpu.net/cpu/amd-ryzen-5-150
336,Intel Core i3 13100F,15354,4,8,3.4GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-13100f
337,Intel Core i9 10885H,15343,8,16,2.4GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i9-10885h
338,AMD Ryzen 5 5600U,15340,6,12,2.3GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5600u
339,Intel Core i7 10875H,15260,8,16,2.3GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10875h
340,Intel Core i7 1355U,15257,10,12,1.7GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-1355u
341,Intel Core i3 1220P,15153,10,12,1.5GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i3-1220p
342,Intel Core i9 10900T,15142,10,20,1.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i9-10900t
343,Intel Core i7 1365U,15123,10,12,1.8GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i7-1365u
344,AMD Ryzen 5 Pro 5650U,14967,6,12,2.3GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-5-pro-5650u
345,AMD Ryzen 5 5625U,14937,6,12,2.3GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-5-5625u
346,AMD Ryzen 7 1700,14717,8,16,3GHz,2017.03,https://www.topcpu.net/cpu/amd-ryzen-7-1700
347,Intel Core i7 10870H,14701,8,16,2.2GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-10870h
348,Intel Core i3 13100,14650,4,8,3.4GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-13100
349,AMD Ryzen 3 8300G,14549,4,8,3.4GHz,2024.01,https://www.topcpu.net/cpu/amd-ryzen-3-8300g
350,AMD Ryzen 5 4600H,14536,6,12,3.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4600h
351,AMD Ryzen 7 2700E,14516,8,16,2.8GHz,2018.09,https://www.topcpu.net/cpu/amd-ryzen-7-2700e
352,AMD Ryzen 5 4600HS,14481,6,12,3.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4600hs
353,Intel Core i7 9700K,14441,8,8,3.6GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i7-9700k
354,Intel Core i5 10600K,14403,6,12,4.1GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600k
355,Intel Core i9 9980HK,14395,8,16,2.4GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9980hk
356,Intel Core i7 9700KF,14360,8,8,3.6GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i7-9700kf
357,Intel Core i5 10600KF,14338,6,12,4.1GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600kf
358,Intel Core i7 8086K,14336,6,12,4.0GHz,2018.06,https://www.topcpu.net/cpu/intel-core-i7-8086k
359,Intel Core i3 12100F,14269,4,8,3.3GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i3-12100f
360,Intel Core i5 1240U,14269,10,12,1.1GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1240u
361,Intel Core i7 6900K,14258,8,16,3.2GHz,2016.05,https://www.topcpu.net/cpu/intel-core-i7-6900k
362,Intel Core 5 220U,14219,10,12,1.4GHz,2025.01,https://www.topcpu.net/cpu/intel-core-5-220u
363,Apple M1,14218,8,8,2.1GHz,2020.11,https://www.topcpu.net/cpu/apple-m1
364,AMD Ryzen 5 2600X,13981,6,12,3.6GHz,2018.04,https://www.topcpu.net/cpu/amd-ryzen-5-2600x
365,Intel Core i9 9880H,13856,8,16,2.3GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9880h
366,Intel Core i7 1255U,13792,10,12,1.7GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1255u
367,Intel Core i7 1265U,13724,10,12,1.8GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1265u
368,Intel Core i7 8700K,13661,6,12,3.7GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i7-8700k
369,Intel Core i5 10600,13623,6,12,3.3GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600
370,Intel Core i5 1235U,13604,10,12,1.3GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1235u
371,Intel Core i3 12100,13580,4,8,3.3GHz,2022.01,https://www.topcpu.net/cpu/intel-core-i3-12100
372,Intel Core i9 9900T,13472,8,16,2.1GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i9-9900t
373,AMD Ryzen 5 4600U,13395,6,12,2.1GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4600u
374,Intel Core i7 9700F,13384,8,8,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700f
375,AMD Ryzen 7 4700U,13373,8,8,2.0GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-7-4700u
376,Intel Core i5 1334U,13281,10,12,1.3GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i5-1334u
377,Intel Core i7 9700,13198,8,8,3.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700
378,AMD Ryzen 5 2600,13124,6,12,3.4GHz,2018.09,https://www.topcpu.net/cpu/amd-ryzen-5-2600
379,AMD Ryzen 5 5500U,13092,6,12,2.1GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-5-5500u
380,Intel Core i5 1245U,13083,10,12,1.6GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1245u
381,AMD Ryzen 5 1600X,13019,6,12,3.6GHz,2017.04,https://www.topcpu.net/cpu/amd-ryzen-5-1600x
382,AMD Ryzen 3 5300G,12996,4,8,4.0GHz,2021.04,https://www.topcpu.net/cpu/amd-ryzen-3-5300g
383,Intel Core i7 7800X,12894,6,12,3.5GHz,2017.05,https://www.topcpu.net/cpu/intel-core-i7-7800x
384,Intel Core i7 1260U,12887,10,12,1.1GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1260u
385,Intel Core i7 8700,12874,6,12,3.2GHz,2017.10,https://www.topcpu.net/cpu/intel-core-i7-8700
386,Intel Core i7 10700T,12841,8,16,2.0GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i7-10700t
387,Intel Core i5 10500,12835,6,12,3.1GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10500
388,AMD Ryzen 3 8440U,12808,4,8,3.0GHz,2023.12,https://www.topcpu.net/cpu/amd-ryzen-3-8440u
389,Intel Core i7 5960X,12655,8,16,3.0GHz,2014.08,https://www.topcpu.net/cpu/intel-core-i7-5960x
390,AMD Ryzen 3 3300X,12651,4,8,3.8GHz,2020.04,https://www.topcpu.net/cpu/amd-ryzen-3-3300x
391,Intel Core i5 10400F,12350,6,12,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400f
392,Intel Core i7 1250U,12345,10,12,1.1GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i7-1250u
393,Intel Core i7 11375H,12279,4,8,3.0-3.3GHz,2021.01,https://www.topcpu.net/cpu/intel-core-i7-11375h
394,AMD Ryzen 5 1600,12252,6,12,3.2GHz,2017.04,https://www.topcpu.net/cpu/amd-ryzen-5-1600
395,Intel Core i5 10400,12194,6,12,2.9GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10400
396,Intel Core i7 10750H,12084,6,12,2.6GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10750h
397,AMD Ryzen 5 7235HS,12015,4,8,3.2GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-5-7235hs
398,Intel Core i7 10850H,12011,6,12,2.7GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i7-10850h
399,Intel Core i7 11370H,11851,4,8,3.0-3.3GHz,2021.01,https://www.topcpu.net/cpu/intel-core-i7-11370h
400,AMD Ryzen 3 5425U,11707,4,8,2.7GHz,2022.01,https://www.topcpu.net/cpu/amd-ryzen-3-5425u
401,Intel Core i3 1315U,11636,6,8,1.2GHz,2023.01,https://www.topcpu.net/cpu/intel-core-i3-1315u
402,AMD Ryzen 3 3100,11547,4,8,3.6GHz,2020.04,https://www.topcpu.net/cpu/amd-ryzen-3-3100
403,Intel Core i5 10500H,11506,6,12,2.5GHz,2020.04,https://www.topcpu.net/cpu/intel-core-i5-10500h
404,Intel Core i7 6850K,11382,6,12,3.6GHz,2016.05,https://www.topcpu.net/cpu/intel-core-i7-6850k
405,Intel Core i3 1215U,11350,6,8,1.2GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i3-1215u
406,Intel Core i7 9850H,11313,6,12,2.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9850h
407,Intel Core i3 1210U,11234,6,8,1.0GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i3-1210u
408,AMD Ryzen 3 Pro 5450U,11208,4,8,2.6GHz,2021.03,https://www.topcpu.net/cpu/amd-ryzen-3-pro-5450u
409,Intel Core i5 10600T,11143,6,12,2.4GHz,2020.05,https://www.topcpu.net/cpu/intel-core-i5-10600t
410,AMD Ryzen 3 4300GE,11102,4,8,3.5GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-4300ge
411,AMD Ryzen 3 4100,11022,4,8,3.8GHz,2022.04,https://www.topcpu.net/cpu/amd-ryzen-3-4100
412,AMD Ryzen 5 4500U,11016,6,6,2.3GHz,2020.01,https://www.topcpu.net/cpu/amd-ryzen-5-4500u
413,Intel Core i7 9750H,11010,6,12,2.6GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9750h
414,Intel Core i5 11300H,11009,4,8,2.6-3.1GHz,2021.01,https://www.topcpu.net/cpu/intel-core-i5-11300h
415,Intel Core i5 11320H,10983,4,8,2.5-3.2GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i5-11320h
416,Intel Core i7 1195G7,10983,4,8,1.3-2.9GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i7-1195g7
417,AMD Ryzen 3 Pro 4350G,10978,4,8,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-pro-4350g
418,AMD Ryzen 3 Pro 4350GE,10978,4,8,3.5GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-pro-4350ge
419,AMD Ryzen 3 4300G,10948,4,8,3.8GHz,2020.07,https://www.topcpu.net/cpu/amd-ryzen-3-4300g
420,Intel Core i5 1230U,10757,10,12,1.0GHz,2022.02,https://www.topcpu.net/cpu/intel-core-i5-1230u
421,Intel Core i5 9600KF,10742,6,6,3.7GHz,2019.01,https://www.topcpu.net/cpu/intel-core-i5-9600kf
422,Intel Core i7 6800K,10740,6,12,3.4GHz,2016.05,https://www.topcpu.net/cpu/intel-core-i7-6800k
423,Intel Core i7 9700T,10740,8,8,2.0GHz,2019.04,https://www.topcpu.net/cpu/intel-core-i7-9700t
424,Intel Core i5 9600K,10716,6,6,3.7GHz,2018.10,https://www.topcpu.net/cpu/intel-core-i5-9600k
425,Intel Core i9 8950HK,10680,6,12,2.9GHz,2018.04,https://www.topcpu.net/cpu/intel-core-i9-8950hk
426,AMD Ryzen 3 5400U,10604,4,8,2.6GHz,2021.01,https://www.topcpu.net/cpu/amd-ryzen-3-5400u
427,Intel Core i7 1185G7,10568,4,8,1.2-3.0GHz,2020.09,https://www.topcpu.net/cpu/intel-core-i7-1185g7
428,Intel Core i7 11390H,10486,4,8,2.9-3.4GHz,2021.06,https://www.topcpu.net/cpu/intel-core-i7-11390h
429,AMD Ryzen 3 7330U,10440,4,8,2.3GHz,2023.01,https://www.topcpu.net/cpu/amd-ryzen-3-7330u
